Algorithm: Kruskal's MST
3638 6533 5
6024 8465 5
3639 9419 5
1651 5847 5
3819 7684 5
3641 6270 5
3646 9736 5
2988 3403 5
3704 9261 5
287 4316 5
4756 7889 5
4342 9897 5
1003 4403 5
1743 7555 5
7355 9659 5
9617 9734 5
2093 9358 5
6947 8433 5
2225 7789 5
6009 9495 5
6006 7788 5
2925 8732 5
1704 3516 5
7315 9509 5
3750 7235 5
3783 9278 5
2144 7288 5
5935 8525 5
5929 9235 5
7320 7522 5
730 9078 5
7749 8360 5
968 9476 5
2123 7780 5
1710 7494 5
361 4245 5
3765 9093 5
5911 6674 5
751 1791 5
3146 4667 5
891 1421 5
2134 5480 5
4248 4716 5
3771 6388 5
6969 9053 5
368 5092 5
4984 7514 5
2132 9585 5
3725 6158 5
342 547 5
5433 8638 5
5977 8383 5
985 1394 5
1687 4486 5
3709 8049 5
5389 7438 5
8504 9050 5
5976 7204 5
82 455 5
709 2648 5
5393 9587 5
4362 6049 5
3726 9730 5
718 5567 5
5846 7038 5
721 1767 5
360 6212 5
1731 7798 5
2159 5096 5
1877 5322 5
3732 8427 5
5941 9093 5
342 7254 5
1213 2688 5
818 1323 5
7493 8072 5
1220 4276 5
1054 7988 5
299 1327 5
5032 6811 5
3911 6363 5
7016 9729 5
355 8683 5
62 5045 5
5279 6265 5
1588 8009 5
3531 8308 5
4445 8432 5
152 5479 5
192 7693 5
2346 5357 5
1593 3100 5
815 5053 5
1768 9489 5
638 9672 5
3535 7890 5
5291 7973 5
8692 9879 5
64 2765 5
8387 9081 5
1994 7070 5
1790 5636 5
1982 8350 5
2421 4704 5
3063 9048 5
4964 6423 5
598 7963 5
5553 9401 5
3063 4347 5
2409 4258 5
4163 6450 5
823 9124 5
2403 2784 5
5722 6080 5
5240 8058 5
7678 7713 5
4464 4922 5
6226 9317 5
18 692 5
3497 5573 5
4173 4936 5
18 1951 5
3504 6568 5
2001 6159 5
2367 6564 5
178 3522 5
7065 8244 5
5457 5872 5
1631 4599 5
7992 8475 5
663 5899 5
784 9786 5
5012 8426 5
4379 8760 5
385 5845 5
71 8947 5
8 24 5
344 9874 5
2275 3502 5
2942 4520 5
2075 5038 5
3603 8149 5
2270 4287 5
7271 9178 5
145 3636 5
6064 8312 5
7360 8973 5
2258 5577 5
3624 7992 5
5337 5366 5
1011 8213 5
948 1212 5
4362 7546 5
148 3232 5
5729 9954 5
3056 5763 5
6868 8617 5
65 113 5
65 204 5
1359 8592 5
655 4923 5
7378 9078 5
3559 3728 5
3857 8080 5
7257 9706 5
6883 7989 5
7365 7646 5
96 7639 5
3044 5635 5
7374 8808 5
224 5307 5
1190 8941 5
2058 6863 5
2059 2528 5
4400 5012 5
2060 2143 5
6081 7798 5
4385 5491 5
4502 8904 6
7099 9060 6
333 808 6
395 8888 6
362 2267 6
4984 9057 6
343 7590 6
369 6903 6
342 1487 6
4993 7560 6
376 7346 6
378 521 6
5004 9843 6
7064 7883 6
5024 5886 6
5032 9910 6
1176 9129 6
7048 9433 6
5034 5573 6
6850 9793 6
6827 9905 6
4960 8142 6
336 7728 6
415 503 6
1168 3234 6
424 8252 6
5056 8493 6
431 5287 6
4956 8549 6
6716 8621 6
1156 1517 6
5986 7011 6
995 5862 6
5364 8834 6
701 4162 6
703 7891 6
5376 8483 6
989 1016 6
230 9748 6
988 4053 6
996 1459 6
5941 9480 6
5398 6186 6
976 3433 6
5940 6222 6
970 9862 6
5919 8468 6
733 3592 6
5415 9704 6
1011 3649 6
1020 6569 6
665 2815 6
665 6566 6
6075 8983 6
5335 6284 6
1012 5222 6
6039 6515 6
5338 6494 6
5885 9458 6
691 9165 6
1003 7931 6
287 3314 6
6014 8224 6
6011 6236 6
5352 5769 6
7301 8962 6
228 7784 6
853 6619 6
939 1436 6
5691 7125 6
828 9323 6
832 5295 6
258 4205 6
5477 9970 6
843 1135 6
5485 8023 6
7493 9763 6
253 4207 6
5504 9254 6
5607 6988 6
5514 5870 6
5528 8437 6
5565 6996 6
894 9671 6
5558 8984 6
5440 8527 6
5419 5445 6
5882 8410 6
960 6966 6
749 1853 6
5862 6753 6
755 6744 6
761 3924 6
270 994 6
663 4782 6
270 949 6
768 1854 6
5822 8906 6
5818 7324 6
5446 9963 6
5793 6574 6
5458 9104 6
5461 8504 6
516 4901 6
1128 4176 6
326 5568 6
5127 8919 6
5130 9558 6
505 7431 6
7148 9454 6
506 2788 6
512 8151 6
5114 7957 6
6479 7893 6
6478 6772 6
6462 6720 6
5156 5408 6
5158 6457 6
6446 7475 6
537 6558 6
546 3081 6
5092 9525 6
5086 8279 6
206 5691 6
443 6710 6
6696 7938 6
7102 8879 6
7643 9597 6
206 9080 6
6689 8716 6
551 9973 6
6670 7137 6
450 3788 6
7636 8811 6
6658 8081 6
6653 6669 6
6613 8985 6
5113 6476 6
6604 9310 6
6142 8267 6
6242 6951 6
615 1165 6
5250 5793 6
616 9431 6
7241 8816 6
299 5989 6
5265 6486 6
643 8302 6
218 5096 6
6122 9404 6
5306 7517 6
6101 7709 6
659 2328 6
223 5139 6
1027 3270 6
661 8901 6
7259 8106 6
6318 9103 6
554 7872 6
558 560 6
6363 7121 6
6361 9624 6
567 1392 6
567 1485 6
310 3679 6
6321 9421 6
442 2697 6
6317 9115 6
1078 9029 6
584 2307 6
5225 9208 6
597 2931 6
7215 8648 6
600 5947 6
6250 9046 6
3578 5210 6
4405 6134 6
1606 7143 6
4417 6641 6
3605 3730 6
3603 9882 6
7973 8918 6
8617 8974 6
2284 8845 6
2294 5556 6
7969 9332 6
4403 7368 6
4438 7646 6
2316 6761 6
7957 9919 6
4440 7429 6
8670 8768 6
65 3552 6
3538 5098 6
4462 9708 6
2345 3715 6
2347 4490 6
2217 6998 6
4345 9826 6
3698 6975 6
1648 6697 6
4358 5376 6
78 8042 6
4361 5083 6
144 7652 6
2209 3111 6
4372 9678 6
3674 8606 6
4466 8830 6
146 441 6
2226 2938 6
2227 2495 6
146 4605 6
3639 4742 6
3633 7552 6
4403 4977 6
74 2061 6
2253 5570 6
3398 3430 6
163 1250 6
2448 5147 6
2448 6809 6
2454 4607 6
1497 8086 6
3415 3946 6
2477 6026 6
1483 4149 6
2484 9376 6
3405 9561 6
3438 6506 6
3386 6417 6
3385 5848 6
4595 7514 6
2502 5303 6
1461 1511 6
2526 7541 6
2529 8528 6
1450 2846 6
1449 3199 6
3337 7826 6
8763 9738 6
7942 8031 6
7939 8531 6
3517 9533 6
1554 5140 6
60 9905 6
60 5144 6
4482 5489 6
4501 5492 6
2399 2735 6
2404 4531 6
82 966 6
2415 7138 6
3459 4094 6
3457 8196 6
3451 5520 6
2432 4778 6
1522 5870 6
3443 6842 6
4526 6073 6
1514 8088 6
1982 6787 6
1956 7596 6
1804 5228 6
1799 7505 6
121 355 6
3959 9723 6
1795 1810 6
1794 8005 6
121 1203 6
102 7315 6
1975 3747 6
1810 6706 6
8121 8188 6
8317 9223 6
4178 4304 6
2002 5541 6
1767 4707 6
3909 9340 6
4190 9895 6
4192 5843 6
3885 6956 6
3881 4807 6
4108 8002 6
1856 8151 6
4082 6333 6
1867 8669 6
4059 8141 6
4059 5395 6
114 4137 6
1886 2653 6
4043 5203 6
1828 6880 6
8202 9428 6
4224 5936 6
1902 8748 6
110 7264 6
1921 5647 6
4011 6167 6
1929 3232 6
1944 5174 6
3984 5262 6
3980 9014 6
1811 8734 6
4298 8225 6
2091 3985 6
1706 6292 6
3810 8999 6
2104 5587 6
135 7992 6
4277 6944 6
2115 7404 6
4290 9538 6
1691 4018 6
3788 7936 6
4271 6834 6
8423 8726 6
3787 4023 6
4302 5772 6
8442 9045 6
87 9299 6
1677 2053 6
139 6467 6
2137 9327 6
141 8843 6
1723 5098 6
2032 8215 6
3868 9896 6
3868 4819 6
3858 9305 6
1734 8827 6
4233 8304 6
2050 7949 6
8088 8393 6
3849 5165 6
1730 9530 6
4951 9470 6
1722 8795 6
2065 5881 6
8375 9643 6
1718 2957 6
2072 3596 6
194 1239 6
3822 5883 6
2086 6527 6
2089 4459 6
191 8763 6
2698 8347 6
2626 9143 6
4763 6103 6
9063 9281 6
2621 5618 6
2869 4546 6
1341 8823 6
2619 8316 6
2721 6755 6
4714 7361 6
2822 9742 6
1382 3537 6
7817 9706 6
2723 9258 6
1249 3040 6
1318 5733 6
4920 6614 6
2675 9075 6
7827 9634 6
174 8090 6
9703 9713 6
35 1278 6
2775 7752 6
1373 6633 6
4758 8210 6
9188 9565 6
4786 9468 6
4788 5910 6
3247 9758 6
1369 7685 6
2633 6423 6
9573 9889 6
7796 9119 6
3194 6266 6
3197 5097 6
22 1564 6
1257 2154 6
9196 9455 6
4792 9990 6
24 3311 6
2891 8099 6
2651 7314 6
1254 3247 6
2893 3578 6
3255 6308 6
7812 8966 6
4773 9996 6
4770 7216 6
2581 8812 6
1318 1350 6
2947 8677 6
13 68 6
2 22 6
1237 6471 6
3157 5200 6
1350 7702 6
1309 3388 6
14 3529 6
2854 7113 6
2575 5475 6
4775 5341 6
4816 5306 6
3218 8428 6
2571 8043 6
2732 8637 6
3166 3226 6
9434 9616 6
2841 9376 6
2861 6070 6
1401 3349 6
4 1383 6
39 7397 6
3000 4800 6
2996 6655 6
2757 6898 6
4932 5294 6
2602 9742 6
2598 9567 6
193 1275 6
4827 7787 6
3094 4873 6
2730 2749 6
1413 4262 6
3292 7574 6
3291 7817 6
3156 8860 6
173 634 6
9339 9921 7
3862 5901 7
340 4507 7
425 9800 7
2063 2549 7
2832 8775 7
790 5539 7
2815 7145 7
420 1899 7
6691 9701 7
3782 6224 7
5877 8249 7
5873 6077 7
3783 8088 7
2118 6634 7
3787 8893 7
3164 7448 7
6663 7499 7
3157 8690 7
5847 7280 7
21 333 7
5845 9314 7
5842 8073 7
8420 9567 7
3805 4418 7
2798 7389 7
332 4847 7
2775 8585 7
440 3876 7
2788 4445 7
93 657 7
775 5385 7
3132 5629 7
2081 3358 7
781 6291 7
9335 9510 7
2796 7515 7
788 1263 7
5782 8392 7
6711 8867 7
1933 7337 7
2993 5898 7
2936 8176 7
5569 8979 7
1896 4292 7
1898 5341 7
5582 6756 7
8207 8929 7
6974 7611 7
4000 9904 7
4040 5863 7
6964 9327 7
8254 9921 7
7438 9251 7
3975 9628 7
3975 4597 7
3012 8332 7
848 4084 7
1958 7525 7
1 4275 7
5544 7069 7
896 9108 7
3831 5239 7
1867 6928 7
2965 8140 7
2963 8513 7
4061 5123 7
2957 8856 7
2909 9452 7
5555 7270 7
7023 8076 7
890 4493 7
4056 4447 7
7460 9685 7
4054 6281 7
1877 6803 7
885 6754 7
2015 2537 7
285 5116 7
3048 6799 7
3054 8653 7
3907 6704 7
815 6330 7
3898 8861 7
810 6464 7
7410 8063 7
8 3803 7
2015 9193 7
5732 7044 7
3882 8251 7
11 7487 7
3877 7143 7
3076 7381 7
799 2026 7
796 7401 7
5675 9253 7
3023 8273 7
3030 4333 7
3959 8412 7
842 5138 7
7065 8171 7
3036 8695 7
3943 4101 7
831 6645 7
2841 9665 7
1983 3185 7
5682 8108 7
260 986 7
5690 8854 7
7424 9838 7
3039 3732 7
3040 9399 7
100 4087 7
53 7924 7
8756 8814 7
612 6485 7
612 3588 7
2397 5524 7
3255 7672 7
6274 9066 7
3456 9470 7
597 2743 7
592 9115 7
8751 9265 7
2435 2876 7
2619 3270 7
518 8862 7
6296 8461 7
3266 9096 7
53 4282 7
6301 8542 7
320 4320 7
2638 6161 7
640 8755 7
63 8051 7
63 720 7
2647 3691 7
3520 3723 7
630 9387 7
2644 3696 7
2358 5560 7
3434 5673 7
510 3751 7
7245 8176 7
625 3230 7
2363 3621 7
60 4103 7
3254 9475 7
6220 8191 7
3500 7422 7
43 1002 7
3301 4442 7
2502 9753 7
2504 8023 7
6379 6575 7
2576 4350 7
556 4987 7
3361 5522 7
2523 7769 7
554 7661 7
6358 8007 7
3307 5782 7
2537 6923 7
2568 5929 7
8960 9636 7
8936 9371 7
2558 3624 7
6421 8674 7
40 2379 7
6325 7417 7
2457 5471 7
2457 9022 7
2464 4173 7
2471 5504 7
519 9321 7
3416 5577 7
308 1540 7
579 6703 7
2338 8445 7
3409 9670 7
523 2077 7
6325 9869 7
3397 5072 7
47 7872 7
567 824 7
564 3183 7
2580 8163 7
3181 9789 7
7309 7509 7
2186 3119 7
2187 5050 7
461 5664 7
8509 8548 7
80 9573 7
7118 9568 7
2724 6255 7
328 9763 7
82 2035 7
696 7940 7
2718 6014 7
78 874 7
2717 6404 7
287 524 7
2226 5012 7
2232 5174 7
2238 8249 7
2139 4026 7
2133 9052 7
6647 7869 7
3768 4654 7
276 7716 7
2136 7082 7
3766 8226 7
7114 8704 7
2138 6777 7
2241 7722 7
3761 6995 7
2145 8753 7
3752 5805 7
84 157 7
5943 8947 7
3728 9744 7
2164 6427 7
2169 5526 7
2665 9344 7
2672 3946 7
3592 8479 7
2284 5428 7
6078 9232 7
2668 5613 7
8645 9355 7
2305 8443 7
2309 9195 7
2282 3923 7
6097 6738 7
3562 4198 7
3561 6900 7
3232 7105 7
31 34 7
3237 4481 7
2332 7198 7
3542 7358 7
2265 3911 7
6027 8977 7
684 7537 7
684 4225 7
2247 7651 7
6030 8116 7
9151 9713 7
6039 9862 7
2258 7471 7
9247 9744 7
487 3958 7
6040 6750 7
2267 3960 7
6066 7087 7
2268 7656 7
3219 4198 7
6571 7845 7
6568 8389 7
5085 6124 7
1082 3153 7
4550 6808 7
7498 9828 7
1668 5829 7
4776 6809 7
140 1934 7
128 5787 7
1153 7318 7
4553 5853 7
4555 8191 7
140 1750 7
4520 7684 7
4767 8595 7
4766 7178 7
7598 8155 7
1737 8590 7
1494 2306 7
1359 3151 7
5437 6166 7
1360 6762 7
1671 1950 7
4563 5774 7
1319 3736 7
5227 7531 7
1009 9656 7
4351 9948 7
1300 9943 7
1309 3828 7
5475 9032 7
1171 4092 7
4512 8954 7
4172 5783 7
160 1390 7
1142 5359 7
998 3746 7
4177 6476 7
4797 4802 7
940 8710 7
124 1287 7
1160 5311 7
4792 5178 7
7789 9610 7
5457 6099 7
1158 1558 7
4278 7699 7
1708 5225 7
4593 6064 7
970 1472 7
1463 2428 7
4597 9775 7
1115 9042 7
8033 8246 7
5139 8937 7
1430 3770 7
4276 7610 7
1427 2115 7
171 482 7
8039 8902 7
4602 7151 7
8034 9339 7
1695 1807 7
1458 6446 7
5146 8143 7
1457 3353 7
5385 8536 7
1455 1925 7
4707 7070 7
5435 9815 7
1383 8000 7
1135 5048 7
4236 9663 7
1673 9709 7
1386 2176 7
1388 1960 7
962 1451 7
4713 5709 7
4252 7857 7
4173 7585 7
1401 2761 7
1717 5012 7
5110 8866 7
7630 8882 7
989 5967 7
7521 9009 7
5168 7984 7
1100 1709 7
1474 8164 7
1122 4836 7
1563 2580 7
190 212 7
4116 6012 7
1564 8930 7
4908 7979 7
7569 9786 7
1821 6239 7
1253 7536 7
1816 8812 7
5248 8632 7
1816 2770 7
7937 8076 7
1608 6573 7
5541 7144 7
4372 6814 7
1244 9757 7
5231 8285 7
1262 4436 7
4385 8572 7
5510 5966 7
4894 7704 7
5312 6611 7
917 1929 7
4443 6955 7
1630 9984 7
7951 9371 7
4914 9814 7
199 1931 7
1265 2385 7
242 8982 7
1833 4135 7
4399 7914 7
1028 5128 7
4986 7766 7
5541 6942 7
1852 6629 7
152 196 7
5296 7956 7
4965 7595 7
1069 5044 7
4964 6822 7
1037 7114 7
8004 9115 7
4094 8824 7
7693 8142 7
1037 2573 7
1232 2110 7
1070 1852 7
4127 5742 7
1218 2862 7
4092 6021 7
7770 7936 7
909 8905 7
4849 8791 7
1243 4704 7
4092 4561 7
1055 2701 8
4563 8204 8
576 4962 8
5284 6246 8
7194 8384 8
666 7001 8
295 4043 8
6111 6410 8
1456 9303 8
3479 7771 8
1478 2146 8
565 5652 8
5158 5336 8
4582 5933 8
2286 5931 8
1551 1596 8
3378 7324 8
1593 2023 8
2512 7494 8
2294 7524 8
2519 3617 8
2517 5000 8
166 5258 8
3564 9052 8
571 4439 8
2481 5675 8
1462 1789 8
3562 5757 8
7963 8511 8
2411 9794 8
7926 8145 8
7212 7468 8
624 5509 8
7594 7827 8
8785 9372 8
594 5889 8
6278 7346 8
1034 7563 8
3512 3750 8
5209 6927 8
3458 5298 8
7928 8084 8
217 4076 8
599 1932 8
1526 1615 8
3468 9422 8
601 6053 8
605 1759 8
56 3935 8
2370 4550 8
6249 7144 8
3469 8891 8
1536 1794 8
2408 3297 8
2401 2788 8
611 1288 8
4490 4933 8
2386 3778 8
585 1004 8
3547 7574 8
2474 6778 8
296 323 8
4444 7864 8
4556 5578 8
3538 9345 8
6314 8140 8
2337 6780 8
4451 4553 8
581 4969 8
8824 9936 8
4556 4946 8
306 9874 8
3411 6043 8
2345 7365 8
636 2779 8
6171 6601 8
5194 5650 8
3528 7050 8
1500 5993 8
6186 8493 8
1085 2504 8
6296 8633 8
4533 7807 8
4524 6652 8
7939 8399 8
1065 9546 8
426 4318 8
4842 9760 8
1292 1844 8
15 6479 8
2807 8149 8
2812 6918 8
4851 5020 8
6741 7049 8
1196 1977 8
2776 6411 8
3107 5843 8
3103 3652 8
425 8299 8
2831 9730 8
2834 4136 8
4873 8044 8
2837 6947 8
5002 5466 8
2753 2781 8
1317 1680 8
6652 9246 8
3168 9670 8
4815 7700 8
4815 9081 8
451 1212 8
4825 5386 8
331 2894 8
5000 5637 8
3155 3898 8
2758 9929 8
7102 8388 8
3154 4318 8
19 62 8
1299 8486 8
1187 9019 8
1299 2922 8
3013 5925 8
2878 3704 8
4987 8121 8
1207 9477 8
3039 8587 8
198 377 8
1210 3146 8
4910 8156 8
2908 7281 8
9 1170 8
3013 5239 8
360 1786 8
2989 4793 8
7719 9234 8
346 1680 8
1233 6790 8
7040 8614 8
2966 6958 8
2859 5782 8
4998 9938 8
2846 8584 8
3081 9603 8
2851 4781 8
3077 8902 8
7073 7962 8
3074 4701 8
406 8277 8
2729 5579 8
1264 5946 8
2864 6104 8
7072 7343 8
10 2237 8
6852 7480 8
2873 8287 8
394 9965 8
1407 2924 8
317 5313 8
528 9459 8
3300 6497 8
4675 4974 8
2586 6298 8
4683 7002 8
210 344 8
6461 8424 8
5131 7607 8
7165 8691 8
2618 6432 8
320 9098 8
9049 9174 8
4732 6821 8
6517 8028 8
2638 6574 8
4742 6336 8
2559 9668 8
3352 8686 8
8920 9234 8
1453 3842 8
3348 5294 8
3341 6986 8
2542 4065 8
3333 6029 8
171 3104 8
3238 3851 8
3324 9985 8
2567 6375 8
3315 7494 8
2568 4651 8
39 5609 8
2571 7876 8
39 499 8
204 392 8
485 1367 8
6591 8809 8
4783 9763 8
480 3609 8
9180 9625 8
3194 4660 8
2714 4380 8
6606 8471 8
1344 1820 8
1324 8956 8
2723 8837 8
471 2412 8
470 9311 8
3177 3352 8
1169 7960 8
3176 5726 8
5040 6816 8
2667 9890 8
6526 8436 8
503 9551 8
503 817 8
2661 4822 8
498 9043 8
6549 8729 8
495 9320 8
1351 8231 8
1453 9562 8
3220 4338 8
7654 8936 8
4776 6168 8
325 8241 8
1345 1770 8
3215 3583 8
2679 5850 8
984 8467 8
1933 9263 8
743 1343 8
2133 6029 8
2133 2785 8
2132 8968 8
5881 8380 8
921 6440 8
5879 7203 8
2128 5556 8
7337 7871 8
1812 6485 8
5381 7537 8
8430 9809 8
4301 8734 8
105 1041 8
87 318 8
852 2942 8
758 814 8
4297 5530 8
3979 6878 8
255 3425 8
271 795 8
2115 7222 8
2111 7518 8
1951 6481 8
3793 6154 8
924 1779 8
2108 6337 8
3799 8034 8
3804 5068 8
108 8608 8
2161 2711 8
2160 9624 8
874 8238 8
4333 8758 8
5506 6714 8
118 5006 8
242 2739 8
8208 9523 8
3761 5875 8
85 4682 8
3762 6589 8
5925 9845 8
8209 8365 8
140 1116 8
4016 7887 8
4272 5827 8
4111 7461 8
278 490 8
2138 5975 8
2138 3504 8
733 2342 8
277 4822 8
8226 8583 8
734 3098 8
1923 3610 8
8234 8259 8
8466 9694 8
1929 2147 8
1932 6745 8
2135 7623 8
1985 5827 8
5433 8407 8
131 391 8
3864 8292 8
5766 6676 8
1780 4183 8
833 9250 8
1982 4446 8
800 974 8
7429 9992 8
5439 8395 8
129 5278 8
1774 1860 8
5684 6538 8
7404 9356 8
3887 4972 8
2060 9666 8
4176 8769 8
2022 2388 8
1750 4278 8
5731 9997 8
3897 8836 8
1755 4760 8
1758 4583 8
3929 7109 8
3899 5325 8
8353 9797 8
1764 4098 8
1995 6525 8
3914 8078 8
819 951 8
269 1963 8
1806 4091 8
3810 9330 8
5826 6538 8
2092 7723 8
3974 6004 8
7484 8875 8
3966 5553 8
5485 6859 8
8393 9127 8
3821 8661 8
4261 9407 8
5485 6500 8
257 1046 8
5634 7751 8
252 1428 8
5479 7706 8
2083 2517 8
5798 9269 8
845 6302 8
1714 9003 8
3958 8152 8
2078 9654 8
2075 8682 8
8382 8490 8
966 3398 8
3953 7150 8
133 287 8
1721 5541 8
1722 6761 8
4097 8701 8
75 4961 8
1633 7705 8
1016 7389 8
7998 8251 8
1840 2608 8
890 3147 8
5526 8133 8
8155 9393 8
2216 7227 8
5524 8098 8
689 9890 8
1637 2751 8
248 313 8
696 8022 8
4371 7301 8
2206 4156 8
3687 3961 8
8553 9813 8
700 5196 8
79 328 8
8546 9582 8
1028 5472 8
5542 7726 8
1859 6495 8
5296 6396 8
2266 8979 8
2266 4180 8
7278 8885 8
246 831 8
3618 5330 8
149 3584 8
904 4236 8
5575 7135 8
3631 5955 8
4403 5415 8
246 9125 8
5310 9588 8
4391 4821 8
685 2353 8
2243 5656 8
1842 2343 8
1631 8355 8
283 331 8
4034 6197 8
3712 9825 8
1893 3506 8
5983 6477 8
5977 7405 8
228 1220 8
5350 6236 8
142 6934 8
3717 4132 8
5351 8162 8
4343 6926 8
2173 2980 8
5954 8060 8
5340 8263 8
242 5588 8
5964 7264 8
5966 7118 8
2190 8124 8
1237 8573 9
5667 6343 9
892 1206 9
4162 8742 9
1172 2649 9
6817 9763 9
3173 8920 9
1216 4072 9
4821 5476 9
2738 4771 9
5036 7516 9
455 7433 9
1309 3878 9
4162 5440 9
1203 7122 9
3171 7687 9
5034 8021 9
454 6921 9
3951 5162 9
1969 8594 9
356 494 9
2853 9619 9
366 5541 9
2936 3611 9
4970 6759 9
3953 5691 9
2995 3678 9
2962 7533 9
5547 9000 9
3934 8391 9
402 950 9
895 5152 9
824 9584 9
4940 9157 9
5052 5831 9
354 418 9
4945 9748 9
2950 6511 9
2717 5113 9
1993 6336 9
5540 7485 9
1994 6539 9
4074 8841 9
821 2976 9
4949 7426 9
1898 9772 9
2945 7626 9
5510 9932 9
357 4053 9
4066 8947 9
1792 2433 9
4172 7940 9
467 3658 9
5040 9686 9
2944 4143 9
461 550 9
470 698 9
6621 7936 9
4025 5602 9
1321 4568 9
4174 6943 9
2946 4510 9
871 1072 9
1897 6489 9
517 3095 9
1948 3195 9
4906 5432 9
6736 8481 9
922 2621 9
6759 6991 9
2812 7788 9
5513 7872 9
1290 2557 9
429 2490 9
5567 5667 9
6765 9919 9
381 1161 9
5559 6658 9
393 4917 9
4845 9162 9
6775 8367 9
418 606 9
4040 8957 9
6757 7517 9
1283 2558 9
390 4016 9
5560 6276 9
1938 7714 9
4861 8660 9
1260 8332 9
920 3974 9
3035 9440 9
1945 3452 9
855 9368 9
426 6627 9
2886 8512 9
1887 3431 9
1838 2566 9
3039 6289 9
6882 8517 9
1180 7493 9
4056 6639 9
3147 7814 9
2918 6611 9
3148 5618 9
2764 7454 9
3009 3541 9
3006 3410 9
847 2498 9
370 4546 9
3061 7694 9
1177 8544 9
4024 8268 9
886 5212 9
3959 5489 9
3062 7788 9
1308 7012 9
3958 8183 9
1253 2991 9
4912 4969 9
1191 1926 9
6711 6858 9
2900 6131 9
2789 8288 9
2788 9398 9
6949 8148 9
1299 1769 9
3000 8080 9
4995 7651 9
5526 9390 9
3059 6503 9
1213 2438 9
849 7088 9
1245 4295 9
6962 8921 9
2387 3545 9
3457 8972 9
1531 8051 9
1535 5171 9
2174 5096 9
1007 2019 9
1007 9588 9
5219 6998 9
0 1 9
5341 6122 9
4499 5907 9
5225 9445 9
4496 8780 9
717 6554 9
6230 7814 9
3492 6205 9
2377 4687 9
3498 9873 9
617 7750 9
1070 7366 9
2203 5326 9
619 2162 9
5996 9597 9
1638 4585 9
626 4602 9
1666 7670 9
2136 7245 9
3413 9772 9
4559 8201 9
4327 8020 9
4557 8398 9
5190 5747 9
3432 3620 9
731 5792 9
3432 4136 9
583 8028 9
2456 9595 9
2455 7418 9
696 1818 9
3749 6779 9
724 1036 9
1513 5567 9
3746 5505 9
3743 9851 9
723 8301 9
2154 3424 9
3736 6685 9
2158 6068 9
3452 8383 9
1665 9323 9
1596 7750 9
5272 8780 9
3562 5502 9
1585 8378 9
2252 6549 9
4439 4953 9
1044 2268 9
3576 6469 9
1044 1752 9
1611 1964 9
662 6370 9
2294 3028 9
2285 7675 9
4440 4852 9
4422 4509 9
678 9506 9
3602 6474 9
670 4235 9
4419 8688 9
6064 6917 9
3606 4049 9
2269 3007 9
1604 7656 9
6066 7347 9
1606 1821 9
1564 9735 9
1559 6051 9
1062 8181 9
3523 8046 9
1635 4084 9
632 3844 9
6185 6365 9
3527 9482 9
1013 6910 9
3532 8080 9
2218 7447 9
3532 8249 9
2223 6900 9
989 7094 9
5247 5953 9
1061 2632 9
3537 5277 9
1634 3617 9
1575 8556 9
1632 6128 9
3638 7942 9
6025 9059 9
6121 6911 9
2328 2650 9
3552 5711 9
1386 2004 9
4228 6519 9
3865 4666 9
2641 3956 9
4740 4993 9
3252 8045 9
5092 5816 9
953 1806 9
4733 8450 9
3858 4894 9
1140 2084 9
2629 7449 9
3857 5838 9
1144 9311 9
2625 7335 9
3606 6549 9
787 8249 9
2070 7212 9
2611 9997 9
3275 8406 9
783 8773 9
1129 6699 9
1412 1476 9
3288 5450 9
4256 9018 9
2668 2741 9
1768 9291 9
480 6852 9
4187 9512 9
1156 8037 9
2698 3465 9
3201 5887 9
5451 6487 9
1759 2442 9
4777 8218 9
5063 5435 9
2020 3522 9
5074 5814 9
3289 3337 9
948 3415 9
806 2970 9
2665 7218 9
498 868 9
1741 5074 9
5748 8060 9
3235 7279 9
802 7671 9
4227 8022 9
5755 8649 9
952 2976 9
1680 6930 9
3349 4666 9
757 3877 9
2528 2691 9
4299 8526 9
3785 8634 9
5872 9460 9
3363 4611 9
1684 8730 9
2124 8473 9
6377 9026 9
3775 6201 9
5156 8853 9
980 2349 9
4594 9600 9
5885 7551 9
1680 3620 9
3393 7585 9
989 3568 9
742 5856 9
4576 6956 9
1481 9921 9
1091 7459 9
1483 5526 9
736 7134 9
972 5702 9
5803 8183 9
2084 9874 9
5807 9683 9
4672 6932 9
529 3653 9
1422 6715 9
3303 5416 9
5808 5813 9
4666 8575 9
530 8164 9
4270 6605 9
6438 9217 9
480 2469 9
1118 1760 9
4661 7604 9
5404 5912 9
6426 8744 9
4272 7396 9
5140 7101 9
6417 8494 9
2108 9860 9
2550 3192 9
3793 4910 9
2538 2824 9
7817 9123 9
160 7001 9
164 349 9
7306 7439 9
263 9573 9
7794 9717 9
8378 8645 9
9772 9790 9
334 4098 9
7109 7207 9
13 564 9
292 2049 9
7559 9253 9
208 351 9
158 2702 9
31 1304 9
7746 9862 9
7209 7750 9
7313 7790 9
9021 9353 9
58 4056 9
268 6674 9
190 9200 9
197 1358 9
136 7286 9
9335 9930 9
192 2440 9
7274 8698 9
9095 9729 9
16 5598 9
8846 8989 9
8853 8941 9
217 504 9
8713 9984 9
7923 8784 9
8417 9451 9
333 5786 9
7298 8963 9
311 3388 9
8083 9038 9
7572 9475 9
114 585 9
154 847 9
