Algorithm: Kruskal's MST
503 1300 9
302 4303 9
399 1337 10
609 8819 10
5931 6308 10
7012 8958 10
5925 7585 10
793 8135 10
3269 4267 10
6944 9746 10
3026 7383 10
668 4220 10
3203 6817 10
698 891 10
6109 7210 10
3324 7521 10
499 547 10
3394 5445 10
3186 8311 10
3181 8381 10
685 7518 10
524 629 10
6552 7365 10
6158 8821 10
331 2514 10
342 551 10
3368 6582 10
549 9104 10
7230 9705 10
6423 9969 10
3338 4255 10
6392 7607 10
600 3117 10
600 4410 10
604 8647 10
615 2699 10
612 8408 10
3344 9584 10
452 3181 10
366 4147 10
0 754 10
419 1406 10
361 5342 10
6802 9353 10
288 509 10
437 519 10
3050 9486 10
3053 7806 10
6025 7985 10
6037 7162 10
444 8534 10
0 124 10
453 1743 10
7074 9631 10
461 1201 10
7277 7818 10
3230 4618 10
6066 9027 10
9363 9684 10
3310 9299 10
7268 9801 10
481 2451 10
6682 6881 10
6098 7413 10
4844 9931 10
1383 9172 10
8910 9397 10
4983 9498 10
1441 6778 10
2722 4686 10
1445 4338 10
3678 7886 10
4928 5820 10
1509 1851 10
3690 7494 10
3691 6847 10
7870 9277 10
1381 5319 10
4820 6303 10
4818 7585 10
44 131 10
1598 6643 10
1603 9466 10
8819 9033 10
158 1510 10
47 64 10
2645 3149 10
1631 8381 10
4712 5928 10
4702 7273 10
2830 9598 10
1053 9297 10
1057 3285 10
25 5111 10
27 32 10
7562 7846 10
1116 1999 10
3555 7822 10
223 6291 10
1170 6916 10
3565 5155 10
2837 8802 10
1208 4561 10
3741 4482 10
5191 7216 10
215 413 10
1263 2745 10
5142 6491 10
1272 2523 10
32 3934 10
1301 1988 10
2783 4877 10
1334 4959 10
2782 7102 10
5057 6576 10
5018 9246 10
2171 3009 10
1979 9553 10
8213 8639 10
4348 5366 10
4341 7291 10
2517 7101 10
2515 7176 10
2509 4545 10
2022 7975 10
3853 8193 10
100 2879 10
2484 8449 10
2122 7760 10
4369 8108 10
4183 5710 10
2181 3055 10
2444 2482 10
3937 7681 10
4095 9859 10
2268 3451 10
78 105 10
3951 4546 10
4041 5409 10
4005 8319 10
3987 6320 10
2371 3947 10
1811 8892 10
8770 9570 10
3751 6490 10
1744 3392 10
1758 4567 10
1762 2060 10
2595 4676 10
2589 8976 10
1774 1779 10
1775 1996 10
1780 5273 10
4559 4794 10
1804 6356 10
5918 9700 10
3788 7166 10
1862 8193 10
55 1554 10
4455 8208 10
1901 2074 10
2550 9378 10
3823 9457 10
4407 7855 10
2535 5685 10
1954 3859 10
8191 9026 10
3835 8491 10
944 1869 10
987 1073 10
3477 7535 10
5669 6416 10
9134 9263 10
5764 9347 10
261 4370 10
7470 9737 10
9215 9718 10
926 5449 10
5447 6048 10
3491 6072 10
925 3288 10
5649 7405 10
5898 9966 10
967 5521 10
7405 7638 10
901 4140 10
995 3473 10
5642 7197 10
5689 9315 10
964 999 10
3470 7801 10
924 9691 11
6611 9030 11
924 3247 11
4603 9571 11
4598 5128 11
6019 8284 11
511 2550 11
5642 9135 11
1790 3132 11
54 312 11
761 5580 11
1817 9592 11
129 2199 11
4533 5166 11
4527 6811 11
913 1152 11
1882 4589 11
2555 9560 11
910 1158 11
4442 8984 11
479 1088 11
4757 9998 11
9341 9809 11
582 989 11
4858 9686 11
1524 3321 11
1528 6827 11
42 1381 11
167 583 11
294 4112 11
943 3884 11
4807 8382 11
4807 6873 11
162 5008 11
4773 9130 11
3725 3929 11
936 6247 11
1754 5714 11
3415 9087 11
6 5558 11
3728 5710 11
1646 2510 11
2636 8279 11
7126 8590 11
4701 5180 11
8773 9396 11
1717 6268 11
4377 8963 11
6565 9897 11
335 341 11
1750 6980 11
515 4620 11
8432 9581 11
4082 5598 11
2270 5024 11
3447 4367 11
5856 7044 11
3939 5492 11
409 8854 11
5847 6739 11
410 6579 11
6940 8781 11
9802 9806 11
5845 7002 11
2223 3826 11
417 3836 11
3924 8669 11
3920 6783 11
8420 9253 11
2201 5954 11
65 9860 11
69 166 11
2381 5026 11
3268 9477 11
797 7060 11
5902 9093 11
2364 2941 11
6980 7027 11
8562 8970 11
4172 7730 11
396 554 11
4022 4588 11
6952 8704 11
2314 3309 11
3445 8356 11
8470 9485 11
819 5596 11
6736 7247 11
8330 9404 11
2063 9314 11
3245 5434 11
101 102 11
102 3686 11
776 1953 11
2017 2177 11
5960 8597 11
2102 9689 11
7401 7500 11
5735 9759 11
5726 7111 11
7412 8498 11
1642 8463 11
5971 8655 11
1932 5616 11
428 3353 11
424 5236 11
838 4912 11
2988 7915 11
855 6407 11
61 6479 11
2157 9538 11
4206 9404 11
2146 2596 11
1913 3135 11
2139 3354 11
93 159 11
5778 6319 11
2120 8778 11
7396 7914 11
95 280 11
8642 9252 11
6287 7382 11
32 3829 11
196 8579 11
679 699 11
5119 9229 11
3374 7331 11
1283 5281 11
583 6586 11
5030 7322 11
2933 7586 11
311 4310 11
2742 8615 11
3630 7643 11
5573 6197 11
1137 8935 11
7652 8704 11
35 7991 11
1391 3177 11
615 2938 11
2869 4312 11
5333 6780 11
5347 8492 11
1235 2731 11
1175 6879 11
5228 9992 11
1298 5994 11
5092 5816 11
3509 4924 11
1318 4349 11
5080 9294 11
30 34 11
1013 4244 11
5248 6659 11
1190 6143 11
1326 1453 11
1122 8448 11
1231 1829 11
1295 5529 11
5457 7652 11
3388 9899 11
721 6935 11
1168 2652 11
2781 5706 11
2779 2858 11
989 6946 11
1292 6967 11
1461 3641 11
7499 8599 11
9063 9945 11
236 3783 11
1102 2396 11
1255 8781 11
1255 1736 11
6215 9257 11
4937 7287 11
716 8481 11
3540 4419 11
596 9464 11
4947 4975 11
2944 6107 11
2895 6417 11
4911 6183 11
1253 6052 11
1477 3290 11
3113 8667 11
3679 9474 11
1054 9725 11
4894 5829 11
5429 6579 11
1053 8250 11
3076 5023 11
3348 9771 11
7254 8832 11
296 1611 11
3660 6170 11
233 1217 11
1409 2230 11
2933 6917 11
4981 5144 11
3074 4085 11
1236 1999 11
1089 2393 11
1261 4659 11
1088 1479 11
5183 6847 11
1048 9546 11
444 726 12
4303 9641 12
3506 6749 12
2058 5859 12
4288 7096 12
443 643 12
5207 8482 12
5172 8309 12
2013 2227 12
763 9428 12
2984 3320 12
4336 4451 12
3577 8850 12
5772 5882 12
2501 6528 12
3265 9630 12
2226 6413 12
2866 6836 12
1046 3616 12
2869 9319 12
3000 3035 12
2871 7917 12
2308 9694 12
4037 5359 12
1085 1784 12
2440 3693 12
2889 7954 12
6967 8857 12
2348 2387 12
6981 8801 12
2358 6794 12
2368 3633 12
3530 5877 12
382 662 12
1049 2289 12
1158 6903 12
429 8637 12
5470 6395 12
3562 8604 12
5285 6641 12
3256 6478 12
1038 2768 12
2182 7689 12
2187 8874 12
3558 6073 12
721 1690 12
6858 7994 12
419 6102 12
1155 1792 12
1154 5190 12
1151 1586 12
3277 5781 12
1142 8521 12
2225 3856 12
1398 9143 12
3412 8665 12
1418 2286 12
2645 7633 12
728 2396 12
2644 3610 12
716 3596 12
3733 6863 12
4994 7138 12
741 9936 12
1401 1478 12
2632 3157 12
1419 3230 12
1395 2740 12
3358 8370 12
4639 6855 12
4633 4702 12
4627 8196 12
1374 6301 12
981 5684 12
1365 6277 12
1757 3613 12
1758 3950 12
5644 6121 12
563 5164 12
1490 4758 12
4886 5843 12
3153 5807 12
5600 6836 12
3154 3692 12
1516 5909 12
3485 8272 12
3700 8640 12
733 1791 12
4830 6264 12
1455 8060 12
1352 1722 12
2715 3647 12
1252 5656 12
4944 8460 12
4802 6418 12
1571 9070 12
729 770 12
1603 7246 12
2954 9325 12
4954 5722 12
1607 4142 12
1271 7771 12
1855 4940 12
6249 8332 12
4468 9965 12
3219 9353 12
3221 5579 12
481 1662 12
2553 6162 12
765 922 12
4412 8312 12
1930 2486 12
472 4324 12
4500 9959 12
5702 9878 12
4403 5011 12
892 4212 12
892 1872 12
5151 5544 12
1981 8635 12
1255 1642 12
4348 9780 12
867 8394 12
6228 8456 12
986 8478 12
6272 9816 12
5055 6614 12
1772 2436 12
3184 5938 12
6052 9976 12
3467 6829 12
1779 8493 12
2968 5460 12
1784 4838 12
1787 2210 12
986 1739 12
457 8859 12
6620 9059 12
3777 8843 12
495 778 12
1801 3111 12
6637 7636 12
919 4271 12
1323 4703 12
3499 3670 12
1833 9155 12
4514 9811 12
7167 8364 12
7787 8193 12
7467 9712 12
257 8451 12
161 1392 12
7707 8099 12
7604 8644 12
228 1047 12
64 1644 12
136 7841 12
9603 9919 12
7036 7485 12
308 874 12
57 70 12
31 7994 12
57 4934 12
334 9924 12
8353 9549 12
72 154 12
287 2248 12
109 6824 12
7039 8425 12
8846 9718 12
298 7639 12
18 287 12
126 3274 12
297 1968 12
14 7424 12
8 553 12
8 205 12
1453 3160 13
75 1595 13
3845 7976 13
2517 3128 13
7770 9311 13
1413 8473 13
6052 7149 13
3864 7998 13
1455 5790 13
4014 5421 13
3090 7940 13
3211 9177 13
2493 3466 13
1140 8663 13
2959 4460 13
8432 9100 13
227 3166 13
4972 5084 13
6424 9237 13
3858 4145 13
4606 7314 13
1434 3764 13
1329 2958 13
1006 1242 13
1347 4373 13
5908 9193 13
2549 5734 13
1154 4339 13
2925 5892 13
2045 2198 13
1074 6286 13
2557 9548 13
103 1018 13
812 1757 13
280 604 13
3600 6871 13
3706 8210 13
3297 8457 13
2567 3192 13
1305 1691 13
3114 3654 13
362 1079 13
765 9334 13
3218 3863 13
554 5707 13
2021 2364 13
1032 1503 13
1361 2412 13
1040 4616 13
1040 1643 13
3315 3809 13
3306 4826 13
22 3298 13
3702 8314 13
2727 5898 13
284 3206 13
5054 6279 13
3304 6537 13
2544 3060 13
3017 3038 13
127 846 13
161 6082 13
2418 7344 13
3139 7583 13
8128 9188 13
2419 8500 13
487 8460 13
4785 9931 13
79 80 13
250 3598 13
309 3475 13
654 1505 13
8519 9453 13
2434 6012 13
665 2217 13
2438 4665 13
6196 6631 13
6 7934 13
7561 8151 13
3141 6346 13
321 6077 13
2697 4120 13
319 3224 13
7177 8787 13
505 2701 13
3059 4889 13
499 5483 13
6190 9665 13
6286 8463 13
1869 6688 13
3963 3999 13
506 4623 13
629 3138 13
1110 6987 13
4692 6008 13
4763 9835 13
4393 6978 13
7255 7938 13
3452 3931 13
256 373 13
1053 3385 13
6107 6528 13
6106 8679 13
2245 2884 13
699 6566 13
8627 9726 13
3912 7295 13
3901 8846 13
2465 2809 13
7262 7586 13
3673 5019 13
7472 8070 13
4918 6530 13
1470 6230 13
10 1617 13
3651 7059 13
3594 5830 13
475 4892 13
4420 9592 13
992 8687 13
969 2943 13
3174 3463 13
1922 8275 13
6153 6463 13
1963 5288 13
6133 9803 13
7246 9162 13
468 4300 13
686 1100 13
2453 9220 13
5537 9552 13
4409 8366 13
302 863 13
91 2563 13
5154 6391 13
1261 8755 13
4195 4810 13
3558 8224 13
2607 5083 13
267 6649 13
5792 9824 13
1176 7716 13
3710 7368 13
524 8178 13
5695 9362 13
28 9731 13
3571 7333 13
2148 8132 13
3293 8069 13
377 2489 13
46 7775 13
3528 4658 13
1168 6947 13
8324 9526 13
278 478 13
5292 7215 13
1018 6660 13
2105 5735 13
880 2887 13
2633 9775 13
3116 3594 13
6524 6941 13
1797 8857 13
8777 9987 13
88 9112 13
5181 8311 13
1242 1749 13
1178 7587 13
864 1593 13
1782 7687 13
8336 9102 13
8074 9698 13
246 8611 13
5209 7491 13
3370 3597 13
911 3207 13
3370 3661 13
1212 4098 13
2857 6107 13
5159 5362 13
1208 1384 13
5248 6966 13
2066 2575 13
2143 2807 13
8323 9205 13
4435 9154 14
2979 3552 14
4917 9486 14
1060 1161 14
863 3368 14
567 4974 14
1466 2978 14
6327 7752 14
3584 4918 14
3693 7929 14
5176 9299 14
585 1629 14
3582 8524 14
2357 3142 14
4493 4962 14
4389 4818 14
2427 6007 14
5091 7027 14
5614 7172 14
1902 8980 14
483 1387 14
1569 2979 14
6206 9718 14
280 520 14
6205 9254 14
2105 8293 14
5383 6792 14
4172 7899 14
4366 9286 14
1258 3327 14
1889 8626 14
2135 7483 14
859 930 14
232 9722 14
733 6878 14
563 1756 14
163 2656 14
2557 2598 14
1982 8442 14
3815 7858 14
6599 7532 14
3656 6080 14
1686 5826 14
1296 3164 14
130 6964 14
859 8212 14
112 134 14
6050 7698 14
1583 9676 14
407 4466 14
726 7947 14
3948 9836 14
9175 9922 14
3754 4086 14
8659 9143 14
3013 5030 14
4481 6832 14
3753 5688 14
303 9315 14
1841 2662 14
4859 9668 14
384 4066 14
8441 8692 14
5537 7426 14
1086 3319 14
117 358 14
3392 7634 14
1526 2365 14
384 9136 14
133 2484 14
1 6 14
3181 4159 14
1014 3373 14
3084 4801 14
348 2115 14
950 7323 14
229 4819 14
1120 4570 14
168 4569 14
4415 5339 14
304 2808 14
3566 7898 14
270 1547 14
9464 9922 14
1925 4132 14
255 7360 14
4837 5665 14
674 1650 14
884 6374 14
1950 9593 14
1587 4033 14
7909 8556 14
2347 9288 14
1501 2653 14
3585 8050 14
1563 5817 14
3085 4529 14
3521 5102 14
6735 9795 14
1561 7721 14
4203 6062 14
213 550 14
1217 1882 14
6201 9180 14
3238 3709 14
2992 5487 14
5375 9671 14
2262 3579 14
4874 4935 14
80 431 14
1669 3015 14
6693 8641 14
75 6425 14
1704 7363 14
1839 9391 14
1937 5856 14
6121 6352 14
2409 9015 14
3222 3452 14
31 569 14
1343 1910 14
6873 6874 14
4462 6500 14
4138 8883 14
1382 6361 14
3101 7435 14
4137 9479 14
362 2766 14
983 7151 14
2770 4977 14
9346 9388 14
3700 4160 14
1072 4750 14
1168 4443 14
1173 2016 14
3989 5347 14
103 5188 14
5987 9898 14
8681 9073 14
9122 9893 14
131 5510 14
2691 6011 14
789 3155 14
1674 5979 14
2280 2821 14
1360 4562 14
3960 4439 14
5241 6265 14
3959 9422 14
417 8669 14
48 2435 14
1365 9854 14
426 1557 14
3493 4904 14
3973 8356 14
2397 5302 14
2800 4888 14
5106 9124 14
5586 9835 14
1357 7497 14
427 1112 14
274 1426 14
1626 1908 14
3340 8666 14
2211 6279 14
6834 8042 14
283 5309 14
2414 3172 14
5569 6959 14
3296 7644 14
2606 8912 14
6872 7480 14
2328 3652 14
3249 9587 14
1745 3063 14
236 1055 14
2889 6449 14
1294 8864 14
1335 5794 14
2930 6327 14
6429 9264 14
505 3597 14
980 7106 14
2383 3154 14
2923 3739 14
1746 8964 14
109 3654 14
831 8380 14
614 2106 14
4214 5196 14
5793 8812 14
5697 9981 14
1642 5153 14
8422 8944 14
1341 1432 14
435 1601 14
759 1099 14
5439 7740 14
2952 8471 14
4983 6494 14
757 7232 14
6482 6504 14
5593 8955 14
7774 8672 14
1219 3806 15
2387 5571 15
2634 5650 15
3113 9623 15
1546 9877 15
3331 5817 15
2276 8108 15
3415 6045 15
3055 6802 15
2651 9874 15
4175 5569 15
505 7770 15
5542 8282 15
2701 8029 15
1068 3157 15
2390 5919 15
1922 5529 15
473 9975 15
76 194 15
1642 2479 15
5702 8519 15
885 2934 15
491 741 15
2849 3250 15
9832 9936 15
1662 9271 15
653 771 15
4477 8007 15
321 1146 15
70 308 15
5546 9269 15
4083 4278 15
1210 5746 15
319 6353 15
313 1053 15
65 171 15
2711 8454 15
4217 8704 15
2802 7486 15
341 9605 15
2694 3700 15
1065 1303 15
4825 5040 15
1636 5527 15
7617 8307 15
1910 9626 15
3443 5032 15
6994 8438 15
1905 4819 15
4500 8103 15
2635 7258 15
2407 7185 15
8371 9720 15
482 6532 15
2146 4523 15
231 9200 15
1203 9864 15
2411 5189 15
2413 3551 15
1574 8635 15
3121 7510 15
31 1404 15
106 3523 15
983 6887 15
3220 8496 15
4140 7254 15
5012 8558 15
5821 8750 15
1172 1797 15
3311 9362 15
3095 7591 15
7319 9680 15
1148 2812 15
7737 9353 15
5451 5599 15
5938 9588 15
8379 9038 15
4324 8638 15
205 3648 15
2090 2748 15
439 2395 15
7780 9359 15
32 2955 15
6014 7301 15
9739 9779 15
2607 4462 15
4974 8481 15
3767 7868 15
3247 6373 15
2938 5425 15
2170 7396 15
2725 8324 15
2222 6907 15
2518 9035 15
1398 8058 15
8681 9222 15
1172 8457 15
7315 9668 15
1781 5427 15
262 3648 15
3240 3424 15
5453 8105 15
6476 7589 15
7141 7766 15
803 8692 15
2553 4207 15
3704 4223 15
5100 7612 15
4290 8629 15
5885 7011 15
201 3213 15
1320 6428 15
5642 7222 15
4039 5314 15
1785 6150 15
2907 6982 15
824 5460 15
196 363 15
2715 4702 15
5121 8057 15
2898 6726 15
2 8021 15
2539 7976 15
6513 6987 15
2540 9643 15
56 6396 15
253 476 15
3527 6681 15
368 1324 15
6865 6932 15
3819 3951 15
6560 8569 15
363 4505 15
4309 5952 15
5911 8765 15
5750 7517 15
4254 5387 15
3920 6074 15
8377 9131 15
455 911 15
709 9625 15
5532 8617 15
9214 9771 15
144 166 15
1221 2025 15
1931 7245 15
2347 6116 15
2991 6574 15
950 1144 15
1944 8783 15
1246 9958 15
2622 4464 15
3650 3751 15
460 2597 15
5668 6781 15
1708 1764 15
1797 4831 15
27 78 15
115 1310 15
5741 7008 15
463 6663 15
1127 1730 15
2454 5128 15
4518 6268 15
2456 2712 15
1434 8414 15
6752 8756 15
2616 8825 15
2230 6535 15
7814 8304 15
3873 6106 15
1733 6215 15
241 2349 15
2229 8875 15
1452 2114 15
393 2164 15
8494 8616 15
294 1906 15
3094 3961 15
9063 9488 15
5777 8209 15
4954 8737 15
5327 8778 15
1049 9029 15
117 1889 15
4254 5818 15
8445 8481 15
6065 6793 15
3116 6834 15
943 7010 15
2295 5667 15
305 5786 15
128 3710 15
472 946 15
6163 8555 15
2319 7895 16
980 1849 16
1797 4498 16
3080 3247 16
1469 2759 16
1800 5064 16
2337 6907 16
6353 7853 16
141 3443 16
4636 8200 16
38 3341 16
590 6575 16
568 5721 16
1721 8393 16
3079 6858 16
1086 7267 16
8482 9740 16
1800 2074 16
970 1090 16
1797 9651 16
1790 2019 16
2356 4362 16
583 974 16
286 4290 16
5066 7525 16
1335 3506 16
803 7432 16
2552 7961 16
5901 7656 16
2925 4420 16
197 562 16
284 1169 16
793 5216 16
1356 1485 16
1357 5838 16
788 2242 16
1372 1929 16
1372 3604 16
5021 7413 16
812 2846 16
1383 9075 16
1385 2782 16
7756 8713 16
762 3322 16
1407 6729 16
761 931 16
7777 9510 16
290 6727 16
3854 4352 16
5617 8412 16
293 6966 16
1441 2269 16
2968 5920 16
183 503 16
5764 6905 16
3561 8269 16
5679 9210 16
902 3799 16
5246 8962 16
3559 9849 16
1210 9284 16
885 2821 16
7416 8495 16
884 1030 16
2864 6395 16
2868 5717 16
873 8983 16
2656 7670 16
8751 9448 16
8665 9830 16
2618 2931 16
3545 8021 16
5661 8630 16
5147 5913 16
3769 9585 16
8726 9372 16
7442 9490 16
833 3848 16
3784 6974 16
3789 9223 16
1301 2694 16
825 6198 16
1166 1817 16
2666 9051 16
65 8717 16
4833 6439 16
672 8057 16
41 103 16
669 8765 16
1549 3333 16
955 4770 16
165 1189 16
164 713 16
1575 8297 16
16 4792 16
1575 8445 16
1586 4121 16
1587 1915 16
2690 8849 16
6249 6399 16
7894 8231 16
4770 7920 16
632 3491 16
4760 6614 16
157 336 16
4755 4907 16
1621 8148 16
1626 5336 16
622 5266 16
153 2745 16
2392 6525 16
14 2598 16
5370 6936 16
1650 2787 16
3414 5067 16
1493 1570 16
2492 5552 16
1136 5567 16
180 5485 16
179 4082 16
1452 2813 16
2971 4787 16
7818 7999 16
4932 7416 16
7832 9886 16
6264 7018 16
2980 3576 16
4904 7717 16
176 6184 16
946 4970 16
69 353 16
1131 4196 16
4885 7508 16
5336 6920 16
698 2232 16
2994 3037 16
2684 8504 16
4862 9184 16
692 7462 16
691 4183 16
2455 6253 16
2454 6072 16
1524 3180 16
1123 9573 16
4839 6026 16
523 7684 16
1819 3902 16
4513 5141 16
2223 9539 16
1032 1896 16
1887 8296 16
2136 5453 16
4259 7448 16
6909 7270 16
2170 3361 16
1059 6682 16
3340 6876 16
6631 9828 16
3198 4001 16
1877 2691 16
1969 3050 16
1876 2524 16
354 9131 16
4371 6979 16
4541 8290 16
2251 5391 16
1931 4167 16
3650 5585 16
994 6638 16
3126 6406 16
2114 5386 16
4533 6184 16
2245 9242 16
1956 7006 16
6845 9658 16
2033 6332 16
2767 4537 16
4423 4648 16
2 999 16
1822 8723 16
8241 9522 16
512 962 16
2078 4817 16
3206 4717 16
1867 9678 16
3606 3948 16
2304 4448 16
373 8048 16
4288 4912 16
6615 7102 16
3664 5917 16
3207 3935 16
7505 7969 16
6778 7932 16
1865 6734 16
3147 6037 16
2279 9484 16
4314 5587 17
4672 6346 17
6622 7714 17
2933 5825 17
573 9484 17
667 1781 17
2383 6172 17
574 5388 17
152 4644 17
4725 9561 17
1118 1237 17
8409 8858 17
512 3218 17
8611 8806 17
1706 8274 17
2547 5149 17
3968 6718 17
5634 5695 17
4159 9018 17
2543 8593 17
1561 2239 17
1840 2012 17
2536 4743 17
286 681 17
3597 7114 17
5015 8664 17
5018 8592 17
6133 9566 17
2714 3127 17
8421 8822 17
1830 7351 17
3719 6958 17
3243 4396 17
6578 8482 17
934 8525 17
1146 1175 17
1027 3817 17
3822 5488 17
1364 1692 17
6406 7891 17
1363 3672 17
6405 9726 17
4837 9243 17
306 5237 17
840 5110 17
2584 5782 17
6178 9807 17
1285 5561 17
6181 9299 17
513 2858 17
4004 4526 17
96 1834 17
207 5182 17
2823 9103 17
396 429 17
6324 7120 17
834 939 17
630 1177 17
397 3568 17
1617 5239 17
3410 7954 17
492 6711 17
1659 5744 17
8333 9237 17
4746 5601 17
1266 9117 17
4696 5241 17
843 6883 17
1629 7033 17
3043 5363 17
2085 4903 17
3523 4228 17
830 1621 17
1275 6045 17
4729 5549 17
54 529 17
2576 8739 17
3979 7144 17
2893 3556 17
406 523 17
4197 4942 17
7507 8015 17
7660 8421 17
1575 1701 17
4673 6069 17
198 941 17
6884 8702 17
860 9167 17
1584 5315 17
834 7786 17
2672 2684 17
3756 5659 17
4256 6933 17
650 5344 17
7499 7559 17
2380 4570 17
1895 2946 17
393 2726 17
1593 6549 17
387 8421 17
2081 7753 17
5132 6021 17
4773 6521 17
4459 4866 17
4171 7133 17
1323 3985 17
3952 8274 17
1884 5957 17
161 1066 17
6760 8822 17
2240 8162 17
3729 7772 17
1816 6637 17
6075 8163 17
6067 8154 17
219 430 17
2850 6304 17
5676 7413 17
3102 6579 17
42 492 17
2239 5852 17
1779 3136 17
721 1023 17
3582 9773 17
3666 9442 17
333 3282 17
92 3369 17
708 2023 17
3733 4009 17
456 2425 17
760 2034 17
3194 3332 17
6001 9665 17
5707 7425 17
4984 7561 17
3211 5065 17
435 4257 17
1131 4213 17
218 906 17
6475 8148 17
1479 1858 17
2136 2740 17
6799 8047 17
4362 8225 17
2680 6508 17
6027 9519 17
3368 5371 17
1447 1778 17
5401 6251 17
2312 4330 17
3273 3425 17
440 3709 17
4358 6961 17
1137 1389 17
6041 7003 17
4050 7691 17
9 3065 17
4558 7132 17
1808 3204 17
6038 9373 17
2136 3249 17
729 3170 17
980 8021 17
1043 1411 17
3694 5616 17
2490 3646 17
333 1227 17
73 214 17
4934 6747 17
1429 5127 17
2236 7822 17
297 1856 17
2974 9016 17
3117 5590 17
3474 9213 17
2149 2969 17
1084 5059 17
3734 4417 17
693 1448 17
6425 7878 17
1515 5002 17
4106 7051 17
4625 6336 17
372 5425 17
1504 8643 17
4227 4394 17
2655 4913 17
17 592 17
4623 9142 17
2529 3384 17
4338 7652 17
8683 9465 17
432 2152 17
4610 7421 17
2151 2353 17
458 2569 17
6826 8118 17
57 4980 17
516 1399 17
2463 6716 17
6454 8241 17
1396 4563 17
1829 7263 17
4995 6135 17
6460 6842 17
6729 8350 17
6571 6972 17
1407 3711 17
3909 8630 17
5207 5444 17
3617 4615 18
131 4550 18
1137 2969 18
4737 5882 18
6724 8574 18
3623 8227 18
1312 8740 18
781 6147 18
8457 9127 18
1615 3149 18
45 4374 18
1296 8620 18
722 1854 18
4841 7249 18
4387 6631 18
347 3615 18
202 8987 18
172 1573 18
2960 6858 18
2450 4409 18
2496 3120 18
1055 7917 18
3864 5695 18
4855 8204 18
1435 8546 18
2213 3096 18
224 3017 18
613 1730 18
1531 1579 18
2390 3253 18
3416 3827 18
9103 9393 18
295 4363 18
4124 9817 18
2256 9089 18
3861 8428 18
2179 2992 18
6139 9091 18
1431 6020 18
34 1314 18
1368 9078 18
5107 9746 18
1048 2013 18
3879 7019 18
1929 9821 18
16 6551 18
496 8123 18
5855 5956 18
7523 7639 18
1899 6019 18
2426 4899 18
2541 4707 18
2509 6271 18
2223 8011 18
2268 6163 18
7262 8143 18
4168 7201 18
2005 2900 18
2554 3821 18
763 2141 18
1335 3997 18
6006 9673 18
9462 9835 18
6236 8881 18
1334 7407 18
759 2053 18
1493 4214 18
3009 3322 18
2689 5697 18
3502 4872 18
8615 9126 18
1998 6192 18
3946 8524 18
7854 8499 18
2254 6524 18
3442 7930 18
2243 2757 18
2040 3348 18
761 3762 18
1902 5607 18
3896 5396 18
418 3879 18
411 5783 18
33 572 18
3031 3312 18
2482 2548 18
85 381 18
1884 2008 18
2413 3246 18
1611 2787 18
1421 9342 18
1886 6546 18
259 5518 18
6167 6841 18
819 9506 18
15 5127 18
1461 9147 18
491 8848 18
474 1244 18
811 9067 18
4909 9947 18
1334 1911 18
811 1969 18
237 6567 18
647 2097 18
1591 4846 18
5888 7630 18
958 1011 18
2566 8493 18
8448 8876 18
2918 5439 18
670 984 18
7 1003 18
3891 4449 18
458 8491 18
4 1864 18
588 3484 18
3722 5045 18
4211 8219 18
2640 3472 18
3402 7088 18
2645 8681 18
4547 5582 18
2136 8813 18
1718 6066 18
5378 5692 18
2127 6989 18
5760 7136 18
3537 9268 18
8002 9855 18
3993 4355 18
2126 8303 18
4672 9644 18
5280 7882 18
1721 4670 18
3536 8109 18
5718 7672 18
2082 9054 18
2146 9085 18
1747 6792 18
2373 4932 18
4561 7110 18
1746 9041 18
4608 9815 18
5217 8634 18
4667 6380 18
4021 6186 18
5687 6431 18
2111 6636 18
911 1816 18
888 3699 18
2285 5791 18
4220 5919 18
2168 8510 18
6340 6438 18
6386 8642 18
5265 9082 18
1851 8154 18
1199 5993 18
3073 9425 18
9350 9836 18
2886 9228 18
505 1789 18
1671 7033 18
1069 1258 18
95 490 18
5234 7850 18
508 4397 18
73 87 18
1771 5976 18
843 1682 18
216 245 18
6412 7164 18
0 7405 18
4272 9344 18
3757 4582 18
5821 8110 18
4274 6635 18
4676 9287 18
2896 3865 18
1733 8153 18
1847 8690 18
393 2123 18
6314 8340 18
1775 2280 18
2728 7754 18
5253 7793 18
2862 3689 18
7123 7988 18
1280 8286 18
561 5304 18
6571 8566 18
1069 2941 18
3999 5885 18
2339 3360 18
4550 8272 18
380 451 18
3593 9871 18
8089 9385 18
272 6035 18
1192 4388 18
127 2586 18
2122 3726 18
906 3972 18
1770 3452 18
7126 8948 18
982 2865 18
3637 9194 18
5710 7995 19
3194 4264 19
11 5780 19
1818 6932 19
1037 5417 19
4441 8608 19
3564 6183 19
136 8416 19
1817 1839 19
5431 7464 19
4893 9365 19
802 1644 19
2325 5445 19
186 4385 19
2880 8690 19
1900 9712 19
1482 3076 19
2473 7697 19
2470 5617 19
231 562 19
7160 8626 19
4438 7525 19
4812 7176 19
165 240 19
8424 9253 19
1904 2920 19
1420 6764 19
102 724 19
1564 2381 19
6884 8510 19
3848 6995 19
3754 6717 19
385 1169 19
785 6366 19
698 5383 19
2946 6577 19
2218 4348 19
127 6671 19
569 4387 19
1722 3809 19
6107 9114 19
238 2735 19
5719 8128 19
