Algorithm: Kruskal's MST
24308 85320 3
44 825 3
9650 36978 3
34143 84772 3
23776 36293 3
54388 74155 3
62491 73808 3
42758 43817 3
40376 79601 3
6452 15046 3
5531 8359 3
6300 37153 3
13859 34288 3
23018 48471 3
22357 31382 3
7402 33797 3
13297 38363 3
212 273 3
42572 49234 3
37262 46904 3
13292 15455 3
32806 39446 3
6299 36984 3
22358 61809 3
14222 74487 3
62860 71770 3
13426 53361 3
62624 90143 3
13598 94383 3
21933 70232 3
33983 40578 3
24326 77350 3
5421 89187 3
14009 98337 3
79234 90759 3
34206 93135 3
34211 45008 3
63146 94539 3
41459 59679 3
13157 62485 3
80210 97763 3
37529 47929 3
32939 38496 3
24243 64852 3
13055 33541 3
55582 88284 3
11872 12428 3
23936 29720 3
42385 56090 3
24189 98640 3
32449 33383 3
41345 66037 3
6649 6883 3
23248 83182 3
115 65167 3
6524 72308 3
33476 60813 3
55588 81017 3
13144 16225 3
42840 51637 3
54974 58943 3
24448 65264 3
42817 53786 3
13161 95036 3
13998 93109 3
34666 66904 3
13677 51080 3
5354 19623 3
72571 85052 3
9449 18342 3
5844 88338 3
22903 80681 3
34217 71753 3
23950 50560 3
12408 50449 3
24835 42726 3
37217 62339 3
22824 66110 3
55594 84369 3
43493 86464 3
5362 21525 3
80880 99327 3
43063 50181 3
42390 73945 3
12489 13801 3
62965 88972 3
37592 92382 3
229 22900 3
61442 76217 3
79086 81151 3
34660 99622 3
32935 39111 3
33908 87604 3
80784 85657 3
6647 46547 3
6809 15549 3
23942 50138 3
9359 97592 3
43582 98163 3
14063 43167 3
242 263 3
423 3808 3
40602 78925 3
6142 14816 3
12090 20694 3
545 2603 3
37555 67812 3
9403 78922 3
9532 14059 3
31978 97647 3
74099 86104 3
552 61449 3
24571 46622 3
31982 61312 3
42307 67514 3
61249 94767 3
13106 34981 3
54603 93327 3
41453 98210 3
40467 76587 3
40661 68644 3
6133 86417 3
14043 23991 3
23527 25153 3
62814 93457 3
12290 90211 3
22085 48908 3
11873 78825 3
55666 56269 3
11645 38719 3
60130 90114 3
9091 84436 3
13139 81075 3
236 71459 3
6509 73052 3
9175 32900 3
23824 35986 3
5689 66497 3
37916 60922 3
43624 59807 3
22088 32229 3
40593 92952 3
557 9626 3
33481 53238 3
32959 85057 3
32425 76985 3
6111 13894 3
24206 50423 3
14070 19082 3
13122 78929 3
240 579 3
41727 72426 3
43081 72097 3
42341 82141 3
23966 52790 3
75787 93704 3
33453 38131 3
37481 43665 3
12666 21343 3
73488 93770 3
19 53 3
60027 67469 3
33927 63578 3
6221 35539 3
5323 35383 3
66232 70587 3
32893 57353 3
9366 18696 3
33527 42036 3
63163 74062 3
37481 57856 3
11656 63902 3
32093 92790 3
33119 92881 3
33457 58959 3
13694 54299 3
41541 92442 3
42441 44691 3
66232 67774 3
56405 80453 3
38 259 3
7369 9638 3
14127 37843 3
24146 35919 3
24861 67384 3
32881 68400 3
42478 72559 3
6772 30315 3
24874 97464 3
40934 62978 3
60305 73736 3
79655 89354 3
80378 97069 3
6481 56115 3
63088 90570 3
73490 78782 3
22427 71996 3
42170 97586 3
9370 67179 3
78349 84000 3
43056 93294 3
23381 80286 3
413 35451 3
73977 83660 3
72126 97472 3
23814 54781 3
5856 31491 3
11658 28016 3
32886 88519 3
354 45272 3
63164 64393 3
9701 22689 3
33128 95776 3
37055 74441 3
6713 26669 3
54970 91210 3
13022 48895 3
12309 76776 3
54643 57377 3
573 3421 3
6196 47397 3
14107 82961 3
5444 5609 3
22806 37773 3
60233 60742 3
33087 74323 3
97964 98483 3
13179 95413 3
5347 80695 3
22048 78205 3
31928 76271 3
7160 41222 3
42866 85879 3
62821 86203 3
63099 85854 3
13642 21316 3
9311 77390 3
22054 65032 3
22812 70383 3
7157 11528 3
13448 23296 3
12415 20002 3
23409 99496 3
22054 85198 3
13682 77993 3
219 21792 3
218 3317 3
57047 92005 3
14125 19269 3
22151 32531 3
37283 44132 3
5331 39321 3
73639 92320 3
525 60127 3
78624 97706 3
5332 27786 3
9354 49304 3
32914 79126 3
12239 27475 3
78485 95934 3
22628 70114 3
13688 24480 3
34631 49947 3
72140 89227 3
41359 61537 3
59656 60731 3
6493 11594 3
6204 66031 3
67335 87564 3
40786 79857 3
11608 25815 3
32078 91104 3
9696 14954 3
67267 80079 3
37097 86695 3
33788 55067 3
13763 60722 3
73759 89898 3
12358 28067 3
33349 75447 3
13763 36058 3
5782 26269 3
11756 44741 3
42638 78469 3
37002 77111 3
11711 34855 3
23335 57207 3
5159 27233 3
12815 12930 3
6347 74229 3
13585 86276 3
43218 90674 3
37556 65633 3
12539 20103 3
22645 44669 3
11711 12732 3
67211 81736 3
12771 26658 3
55106 55293 3
40688 53182 3
41967 46364 3
22477 64846 3
24393 29666 3
60437 62467 3
40568 58965 3
55355 60066 3
66005 68932 3
9468 60968 3
80560 97438 3
6383 47696 3
32315 55320 3
22636 44500 3
59501 79493 3
37133 65587 3
13414 55870 3
6900 20879 3
42950 90255 3
12462 69546 3
41148 86292 3
9282 17983 3
173 1319 3
40926 96172 3
34571 38212 3
55359 74960 3
137 186 3
37249 88099 3
478 14705 3
76096 84693 3
24637 33368 3
7247 26073 3
12143 29610 3
13727 47152 3
13362 84721 3
13370 51595 3
13383 32052 3
12149 94681 3
43969 97690 3
54356 94358 3
22623 71683 3
5213 21285 3
9422 28966 3
665 6235 3
9042 37893 3
43950 73704 3
23806 55621 3
34585 34696 3
22496 96115 3
43165 98887 3
37736 46678 3
7204 49474 3
23118 25187 3
40895 46595 3
13546 52450 3
13348 14621 3
56383 64949 3
37560 56457 3
23091 29123 3
9724 19003 3
37184 57609 3
13378 18223 3
41957 93169 3
31679 59577 3
12063 69591 3
21822 98239 3
12517 77754 3
12148 37288 3
40627 71494 3
56 97 3
13411 15855 3
13376 50402 3
87 44554 3
6995 36094 3
5778 44192 3
7215 25441 3
80309 93452 3
37491 77183 3
40550 45921 3
9737 10352 3
55313 68566 3
5903 94381 3
6737 16251 3
22279 56133 3
31701 59520 3
9286 12481 3
386 27540 3
42660 91082 3
40330 89821 3
22623 69101 3
34592 50792 3
139 457 3
56879 98501 3
44020 64466 3
22490 63611 3
170 442 3
71974 79457 3
40630 82556 3
12836 15893 3
33685 58819 3
96748 99558 3
157 39956 3
13808 67547 3
23078 26685 3
13808 14033 3
32334 71969 3
9570 13617 3
5200 30635 3
41406 77664 3
6730 53785 3
97457 97815 3
43260 51239 3
57024 87328 3
23058 24062 3
40921 69745 3
59497 92898 3
62410 68245 3
34456 81450 3
7197 53721 3
162 16481 3
23350 57954 3
5766 88394 3
42713 61187 3
43233 92501 3
22475 33621 3
11553 20823 3
5551 20590 3
12017 36560 3
5556 42608 3
6980 84301 3
34767 89063 3
5587 9079 3
12857 21819 3
6369 19933 3
57032 68593 3
43225 67777 3
59707 97246 3
22474 87402 3
13744 28944 3
5221 68644 3
328 815 3
33262 47123 3
44036 97994 3
316 24218 3
54850 98834 3
34041 52203 3
43228 56988 3
23993 48912 3
80155 84037 3
61277 78730 3
23147 76144 3
9732 10122 3
24365 43760 3
9048 47966 3
37796 63427 3
147 2076 3
24964 44034 3
32703 34777 3
12737 34819 3
5552 5764 3
75893 92523 3
34261 71282 3
43991 94864 3
21807 49292 3
24630 80595 3
40681 47020 3
40341 46101 3
43284 49519 3
31643 89051 3
42721 87274 3
71 594 3
33767 65095 3
43887 65806 3
6381 32774 3
163 1517 3
42715 83616 3
12849 47062 3
12173 18516 3
32772 58615 3
5645 69576 3
66275 81665 3
32234 59680 3
73155 87526 3
66646 84727 3
21856 48120 3
6924 74566 3
54311 93724 3
159 13087 3
56477 63850 3
41162 80169 3
42741 46060 3
13552 15438 3
22292 92056 3
9744 48516 3
22323 53711 3
7213 85090 3
23147 91087 3
32772 84625 3
25580 91205 4
9945 73906 4
5855 19953 4
59211 64490 4
1501 17377 4
52986 69250 4
17875 35525 4
1988 32497 4
19145 99166 4
35954 39835 4
20451 22551 4
26466 56409 4
43467 59978 4
8754 25329 4
16645 78466 4
13772 47109 4
16280 60082 4
3806 4992 4
30800 80364 4
24755 59526 4
4567 62058 4
5602 82491 4
5443 18187 4
72672 84290 4
20879 62450 4
4572 57289 4
1075 44392 4
332 2005 4
13177 27915 4
13784 26900 4
64135 80215 4
53403 98359 4
46666 98924 4
17875 38145 4
37592 64072 4
37137 96601 4
13172 77515 4
59948 68190 4
33731 51246 4
45149 69802 4
1485 3037 4
13981 29395 4
9638 97993 4
7217 72309 4
9446 52894 4
460 11273 4
23798 37808 4
931 5209 4
27897 46802 4
43096 82218 4
77888 78764 4
28017 90233 4
2002 10446 4
7698 44560 4
75322 88901 4
13182 20569 4
30459 31089 4
17869 33752 4
45578 53979 4
38478 77360 4
2817 34240 4
22811 26875 4
39571 56321 4
15175 19245 4
37238 47275 4
40695 42187 4
4550 98264 4
430 61343 4
55318 58873 4
22306 23953 4
6545 15392 4
40663 57191 4
6056 52833 4
18113 71299 4
32915 95050 4
2736 14803 4
62343 98034 4
61447 89480 4
42735 82654 4
21157 57421 4
20049 86750 4
10595 12291 4
42800 91302 4
3535 35594 4
26455 72528 4
6775 11063 4
29827 92657 4
26446 51815 4
5595 28711 4
32907 49686 4
29373 59778 4
86823 92616 4
942 68412 4
57393 91659 4
16305 53576 4
76612 76787 4
6775 86732 4
58954 89707 4
270 4435 4
22650 76460 4
2825 29400 4
15171 99070 4
2070 50644 4
12316 29183 4
13780 86636 4
80489 91130 4
46419 51144 4
4200 10767 4
57488 63386 4
3545 37555 4
29831 71436 4
79885 96124 4
18113 30260 4
8907 30534 4
4306 7314 4
42683 44156 4
2471 22570 4
54968 58163 4
73780 74168 4
22618 89033 4
27903 28724 4
17739 47124 4
58883 65944 4
50738 80114 4
13375 16025 4
36697 56982 4
53 60 4
9129 27756 4
25554 50751 4
6542 14231 4
75075 81940 4
18113 23239 4
27115 92245 4
32920 36065 4
30796 50934 4
1922 72315 4
6710 99287 4
938 3292 4
13776 72037 4
29380 35167 4
17924 36992 4
16632 49499 4
71161 74495 4
39894 91217 4
26153 29106 4
3531 91675 4
59664 69809 4
22577 84573 4
30759 33509 4
79164 96762 4
51834 99877 4
18161 51605 4
13185 36438 4
6733 43497 4
68970 92090 4
40964 60138 4
45094 49572 4
9198 24524 4
41355 70902 4
43466 45499 4
57468 63486 4
51742 59440 4
22844 38467 4
3455 13103 4
52225 85025 4
34643 65842 4
13384 35360 4
39887 51994 4
50332 55189 4
20849 78215 4
17697 26978 4
30397 56072 4
11081 88553 4
4180 92749 4
10530 55663 4
3784 74954 4
74694 85308 4
73266 88784 4
4628 85512 4
3446 65606 4
22634 49387 4
18152 53135 4
1904 93906 4
4630 26683 4
39708 67952 4
32968 91485 4
22848 26240 4
21262 50335 4
36174 43171 4
42820 88457 4
5417 77037 4
32 17883 4
92617 98622 4
30275 79596 4
13144 52361 4
85388 97203 4
24785 36669 4
29261 33435 4
46633 86148 4
48550 68121 4
16730 27893 4
21247 26303 4
22636 65624 4
55599 80689 4
37477 50203 4
1089 19758 4
9867 93288 4
25834 28239 4
10431 23615 4
9235 17042 4
12055 53607 4
16734 79462 4
8497 23811 4
46627 48277 4
41704 74805 4
30878 33364 4
41452 98949 4
7971 80611 4
14022 61406 4
42326 58575 4
44940 63311 4
1349 1868 4
32636 32945 4
17686 93583 4
11882 20253 4
22398 52961 4
7212 72675 4
40817 78465 4
43552 90469 4
19132 19563 4
22631 48483 4
9331 27862 4
18819 21022 4
53518 73094 4
36719 92057 4
27069 80766 4
9678 72080 4
6800 91854 4
15030 48771 4
27856 54848 4
4645 63277 4
2444 84631 4
6130 32474 4
38787 54305 4
44929 88644 4
26222 88376 4
59987 74371 4
24796 25750 4
64559 93131 4
68786 90757 4
41331 74976 4
6116 70778 4
53501 61415 4
1541 17716 4
17691 73389 4
26221 98200 4
58300 70295 4
37905 83246 4
1147 87650 4
16081 46193 4
250 3712 4
18824 90093 4
36128 42182 4
67174 72123 4
4284 23284 4
19948 95530 4
5409 72851 4
24227 31494 4
6705 7411 4
898 1818 4
15679 37426 4
32013 67562 4
59259 60341 4
15533 21572 4
1148 51735 4
72491 75530 4
4638 97391 4
35523 68572 4
80113 93321 4
1915 8273 4
11318 38944 4
15510 47527 4
5435 22342 4
27105 59869 4
56795 66702 4
54629 74250 4
28230 46173 4
68245 87606 4
51792 78713 4
8158 76954 4
41448 70216 4
39564 95415 4
30827 99461 4
34371 40050 4
50325 57970 4
46396 61223 4
28411 64112 4
38863 81862 4
333 86441 4
12648 15587 4
50337 90483 4
3494 4495 4
261 28258 4
66396 71113 4
54628 66658 4
42390 56832 4
75310 85103 4
59957 73799 4
34373 63400 4
62301 83900 4
54970 99473 4
5605 39008 4
4575 50979 4
16233 17102 4
13999 91093 4
29840 48756 4
54 212 4
926 30068 4
4576 90738 4
26481 47530 4
50751 51890 4
531 26081 4
13165 26228 4
47225 53803 4
21192 60335 4
8493 61184 4
10696 13094 4
35835 46584 4
20012 23743 4
50591 59290 4
925 3526 4
42394 79255 4
15124 74889 4
11317 93563 4
29842 52473 4
29843 95979 4
26488 46951 4
34639 80451 4
53455 76851 4
23268 23638 4
7227 84927 4
36451 61865 4
4596 22939 4
68151 75619 4
45596 50092 4
29852 76243 4
1353 72074 4
40987 53674 4
36174 44932 4
40076 66817 4
68870 98125 4
32040 53966 4
4594 22659 4
16095 45653 4
59960 74332 4
51759 60647 4
73592 98713 4
9981 27618 4
29710 90983 4
15669 32279 4
12524 13975 4
55291 64924 4
38379 96258 4
54621 56410 4
36721 81316 4
1095 1889 4
52773 94630 4
49379 68821 4
26241 26647 4
13671 17845 4
59959 65599 4
4587 75672 4
29305 75139 4
9196 10448 4
38150 88852 4
76384 84350 4
32302 52400 4
15105 23814 4
15103 37089 4
42703 53385 4
535 2166 4
61186 81024 4
17720 87594 4
27433 49941 4
4289 12095 4
27434 63686 4
38145 73102 4
46386 52061 4
43094 56301 4
51769 78935 4
30842 34471 4
36451 74029 4
45775 99947 4
18836 47198 4
53454 82649 4
32722 78454 4
9347 23095 4
13871 14946 4
26293 98242 4
55234 59433 4
16360 57215 4
37124 97525 4
37262 95676 4
5990 98398 4
80011 92266 4
5875 49290 4
20944 53253 4
2704 4172 4
21036 22657 4
19195 23595 4
18910 26548 4
83578 86561 4
16449 94437 4
58278 98952 4
1390 69178 4
46904 51796 4
17795 20641 4
24317 87400 4
3823 74761 4
71279 72029 4
43347 65576 4
42558 91798 4
20256 47516 4
48677 68004 4
1951 2607 4
10678 48356 4
25754 69741 4
37121 39497 4
32237 93606 4
7716 27757 4
1038 26758 4
1319 1585 4
30529 98136 4
23774 71039 4
12395 22744 4
20187 30133 4
18935 80386 4
16365 19182 4
15333 95247 4
16364 71756 4
13825 25217 4
6756 59419 4
94020 95528 4
83240 95250 4
13870 41266 4
6580 31762 4
18912 56572 4
6756 80999 4
25884 35391 4
4426 75073 4
25750 96292 4
52287 66408 4
16443 35491 4
9910 97570 4
45345 78696 4
40741 81090 4
41615 53475 4
15324 36087 4
86742 90625 4
12515 40563 4
1949 40102 4
5942 33760 4
7318 30791 4
28302 41296 4
42762 94260 4
52122 90844 4
12570 17392 4
23902 78945 4
63649 89533 4
5507 10385 4
15288 95984 4
16469 38304 4
4453 28859 4
1442 95322 4
62982 72138 4
35173 72363 4
7185 32964 4
29502 81172 4
26370 33158 4
1948 80366 4
53197 61535 4
3847 19946 4
16159 88905 4
7271 32707 4
5865 27934 4
4457 19038 4
42541 87365 4
35390 36442 4
18944 57968 4
15303 53915 4
39059 42915 4
23310 27435 4
66367 89178 4
9110 37491 4
32667 46717 4
22734 72119 4
7651 16134 4
38217 62911 4
56260 73698 4
32182 77135 4
1044 64253 4
30330 44148 4
15417 64616 4
78634 89793 4
33564 84737 4
40531 74521 4
46920 68124 4
7007 76740 4
23866 79313 4
16354 39413 4
27333 60625 4
10099 80224 4
4360 4447 4
26288 96222 4
5509 33973 4
46769 97306 4
13278 67078 4
53181 57776 4
54745 97146 4
4227 87249 4
9646 97111 4
6628 34724 4
5644 99676 4
61894 86810 4
11683 16640 4
11819 58335 4
10109 16593 4
83483 98660 4
5552 57853 4
45406 77541 4
4401 12792 4
13308 54369 4
1964 40348 4
1109 85001 4
15368 23718 4
20215 88220 4
97 11873 4
20806 79797 4
46803 66672 4
1417 4271 4
20993 66128 4
1033 25456 4
2109 3048 4
10109 67185 4
50649 53386 4
4405 54036 4
77682 85050 4
3678 10496 4
4406 12252 4
32792 76966 4
42601 65732 4
32786 42665 4
5646 53945 4
15389 21491 4
83521 92639 4
1964 11860 4
2524 93674 4
15386 21804 4
10366 26485 4
20972 75884 4
49119 60640 4
56482 59457 4
22254 40560 4
2079 2385 4
39971 47356 4
15380 17144 4
443 1532 4
27213 47491 4
12550 58345 4
7667 17372 4
43296 79334 4
15378 37619 4
37730 44599 4
1411 3369 4
3699 42241 4
38830 41645 4
78431 89339 4
64650 94871 4
5954 57261 4
1023 50471 4
4244 6102 4
39916 74847 4
4420 52627 4
1010 35304 4
13300 15080 4
4414 98770 4
15589 67712 4
15348 64089 4
13299 82016 4
30588 97994 4
61476 96182 4
33624 89978 4
1320 28285 4
22262 85350 4
35081 77734 4
59694 71190 4
5563 13242 4
80027 92063 4
50672 80325 4
92924 96474 4
3710 83657 4
5978 58998 4
29781 38817 4
35424 47747 4
318 24715 4
29783 52333 4
18977 74762 4
82371 91182 4
25698 49739 4
7671 33048 4
17842 60188 4
4233 95035 4
67895 72779 4
13830 35403 4
7662 10193 4
4406 86371 4
38261 56957 4
24368 56667 4
5969 77067 4
2758 35924 4
3676 88490 4
80447 83264 4
34173 91297 4
20999 31861 4
29776 33486 4
4409 43961 4
89743 96824 4
25711 53999 4
6720 28239 4
36756 37963 4
78705 81830 4
27334 38314 4
11218 13889 4
15351 91350 4
3672 84667 4
71255 94304 4
7273 93135 4
5974 71584 4
57428 62875 4
25710 33099 4
20201 35860 4
63671 96109 4
73542 78828 4
33790 40885 4
29440 60231 4
25616 82332 4
1334 59250 4
10080 77883 4
58058 78039 4
43411 57100 4
36745 58232 4
20100 96067 4
7206 81431 4
12585 97883 4
16549 41908 4
37587 74284 4
53284 60671 4
15233 42328 4
36704 59580 4
41600 85983 4
83284 86195 4
20822 57254 4
62343 65577 4
13227 33105 4
6559 47521 4
38847 83961 4
76629 90400 4
2001 3120 4
1472 5153 4
45199 45462 4
5583 20530 4
71088 76485 4
8750 97173 4
48628 67073 4
40767 89925 4
11029 13054 4
29750 48251 4
32871 66394 4
43403 77506 4
70447 90476 4
38423 80121 4
19156 48346 4
3734 6800 4
93 4028 4
9105 30752 4
25898 65637 4
9928 48037 4
16540 68956 4
10977 88010 4
1126 48082 4
20431 65189 4
20763 70743 4
30367 80996 4
29629 67661 4
49302 74364 4
30707 39414 4
62611 71775 4
9658 44576 4
64082 82205 4
4259 94214 4
4497 9478 4
82 9664 4
70692 99632 4
28362 49509 4
57405 77357 4
4335 8994 4
20301 27635 4
18117 33895 4
518 54704 4
16311 63728 4
15643 32863 4
17864 45597 4
45173 59887 4
33837 66473 4
2696 9041 4
11704 25095 4
30306 65015 4
80487 94375 4
55517 65374 4
70572 91564 4
76773 89547 4
2486 9324 4
3569 83336 4
10090 10539 4
34178 95818 4
4527 61024 4
33782 89844 4
2082 3819 4
45157 86006 4
28061 53290 4
15471 75047 4
12368 24140 4
36738 70448 4
79201 93865 4
93829 98289 4
71362 88315 4
9889 51528 4
956 3159 4
59202 71484 4
39218 75202 4
47039 69836 4
90311 90877 4
53305 96148 4
45186 80670 4
90320 93638 4
16319 20011 4
2741 99434 4
3578 61862 4
12401 61062 4
47043 52338 4
52803 91288 4
2094 6258 4
6032 25151 4
15250 37982 4
9123 22214 4
64094 74702 4
6557 56686 4
1934 76257 4
15635 54675 4
48756 51416 4
17751 27670 4
45730 62006 4
46725 99585 4
16577 95612 4
49160 64920 4
1368 68922 4
49070 84384 4
37863 40475 4
39204 79156 4
53035 90722 4
10098 15830 4
37735 87110 4
27176 31322 4
23768 95533 4
37753 53624 4
17782 72839 4
57141 96093 4
3620 4352 4
6970 30078 4
58944 62233 4
41377 94599 4
29802 78657 4
41643 63674 4
15615 19915 4
982 91930 4
71071 78077 4
3616 63302 4
25648 40493 4
53238 79755 4
83644 84284 4
15434 99402 4
18238 36122 4
3616 4293 4
43385 92441 4
322 59199 4
11694 47666 4
4221 26722 4
24726 27225 4
7204 12515 4
13348 86158 4
52830 79211 4
9624 13166 4
24430 70840 4
3631 5186 4
16485 78247 4
75553 95172 4
70466 73066 4
48665 99987 4
69006 76585 4
64006 74925 4
34471 38148 4
18901 80596 4
6003 14029 4
39625 41545 4
74358 96559 4
30497 53722 4
10981 28575 4
39201 96566 4
67909 81073 4
12361 14521 4
15278 47315 4
59908 76479 4
4352 96717 4
20265 20852 4
20929 55840 4
13804 32239 4
33758 85824 4
6970 30446 4
52825 72944 4
4465 17882 4
79114 96356 4
10094 58081 4
82221 86992 4
80440 99319 4
45509 80610 4
17774 28722 4
15446 87044 4
27397 85463 4
55480 66025 4
13248 66274 4
29460 57900 4
50306 51800 4
33830 97327 4
73919 84010 4
11206 42410 4
10127 36899 4
43247 53781 4
28055 77857 4
16149 84665 4
10978 43563 4
17901 87930 4
24378 29913 4
8469 82368 4
11028 34848 4
30485 45019 4
47003 55831 4
7269 83641 4
45514 89306 4
76578 80401 4
2803 12315 4
29449 87692 4
46985 58592 4
42656 97975 4
29470 29479 4
62981 82289 4
13797 46709 4
22277 86721 4
62114 80224 4
60229 73961 4
37840 62110 4
7913 64551 4
1456 23028 4
55478 93337 4
24728 30508 4
86848 89115 4
3611 22075 4
29389 58307 4
6568 9858 4
70684 81241 4
32380 94985 4
53252 59268 4
86733 88933 4
285 87325 4
15264 50789 4
22190 76393 4
49295 87163 4
5488 98271 4
7841 39100 4
26398 57571 4
67819 99375 4
76579 80764 4
10010 78700 4
4981 20854 4
50956 63329 4
5235 56549 4
24954 81033 4
84592 87027 4
4976 32806 4
5236 29263 4
7797 81771 4
37779 79312 4
41515 54133 4
67378 78787 4
4974 18039 4
9271 50983 4
52522 77009 4
41191 68840 4
19400 92066 4
77485 95354 4
37208 90718 4
92073 93373 4
17207 24251 4
11463 56972 4
48288 88607 4
12872 39340 4
7082 61317 4
14580 74169 4
59555 67118 4
42017 88642 4
57267 69131 4
21629 21710 4
17501 43011 4
59424 69874 4
2966 28055 4
21637 96654 4
3152 62171 4
56082 66617 4
61637 74161 4
19606 70470 4
14617 97441 4
21925 30561 4
4961 67251 4
60531 95689 4
53964 54140 4
44379 49053 4
64442 74818 4
760 99148 4
40246 56729 4
31783 63269 4
42047 50772 4
74820 95668 4
21615 39696 4
10037 11481 4
44386 70870 4
2340 20917 4
35735 65356 4
84532 95071 4
19394 55646 4
4087 57607 4
31770 93533 4
61963 79211 4
42031 48073 4
77118 82377 4
77375 81400 4
19069 62346 4
34851 88833 4
65135 92080 4
42017 50901 4
10248 84161 4
24953 81104 4
4966 25651 4
60367 77398 4
23678 43119 4
2658 95218 4
1704 9825 4
26790 53730 4
68103 86195 4
9165 85939 4
9047 62603 4
21658 27452 4
47917 82333 4
64791 83857 4
11761 76766 4
6333 85478 4
39297 95495 4
17238 44633 4
47920 83141 4
5224 78272 4
73203 73331 4
40891 64915 4
3137 30259 4
34833 38878 4
18045 76370 4
5224 83051 4
33668 94459 4
69119 87732 4
6442 36166 4
1729 65666 4
6680 39588 4
4003 23868 4
15931 67167 4
73130 75211 4
33267 64111 4
44257 73133 4
7768 39290 4
8349 36752 4
49781 99345 4
24065 47226 4
175 309 4
9783 14797 4
62717 75048 4
66802 88808 4
3130 17574 4
10807 45536 4
2237 63117 4
2238 77379 4
17228 19663 4
21908 48058 4
68631 95245 4
17495 55401 4
14271 29134 4
24519 70261 4
24520 73372 4
18557 31814 4
12869 28829 4
21644 60891 4
31410 52253 4
11555 77297 4
12871 67496 4
8995 71873 4
17986 60566 4
50957 99081 4
19599 98174 4
3997 74154 4
34833 90225 4
17494 80166 4
69826 94534 4
24961 68997 4
18564 68943 4
46165 66021 4
23044 82691 4
13593 18927 4
35882 39191 4
2656 98043 4
81459 88007 4
26809 61674 4
18564 39474 4
43873 78258 4
56681 96982 4
37610 97999 4
6325 15802 4
33197 84849 4
19677 80931 4
84443 97665 4
44466 82581 4
21561 79438 4
34893 42057 4
33421 58634 4
14206 24022 4
61817 69121 4
27730 72212 4
14687 16210 4
49671 72178 4
14203 99934 4
54419 96667 4
21556 43235 4
83003 92593 4
7517 51072 4
43786 45250 4
9710 68247 4
26068 30932 4
8041 66012 4
21946 50324 4
19669 41539 4
15783 45508 4
53907 89574 4
71751 98158 4
17540 99751 4
14681 40452 4
21572 91410 4
34712 94615 4
26755 79377 4
67370 80299 4
14684 32237 4
65059 94479 4
44459 62193 4
13518 61547 4
405 12923 4
13518 51906 4
56933 77488 4
2937 20349 4
36351 58126 4
92205 93148 4
21961 46704 4
5721 62787 4
31245 52086 4
5272 31246 4
46229 54514 4
24117 36894 4
6658 69721 4
11105 39667 4
67364 99660 4
34710 52243 4
85039 96951 4
2053 19485 4
11427 11795 4
32479 40831 4
34901 75140 4
2941 9966 4
2213 9852 4
198 992 4
44483 70786 4
49661 63443 4
2942 17743 4
2212 43835 4
47758 61563 4
17980 27002 4
36345 73374 4
13515 44229 4
49018 57800 4
67367 77275 4
24475 68825 4
42106 51664 4
17978 33128 4
21958 68986 4
11764 22540 4
10837 13013 4
19637 46910 4
56920 94812 4
2617 56552 4
31807 42862 4
91290 97784 4
50490 60027 4
34292 92907 4
28589 37836 4
35236 96471 4
41478 52636 4
85011 98724 4
60335 67091 4
47806 87286 4
85016 86787 4
68724 95457 4
2220 92892 4
84489 94863 4
19028 48433 4
12702 93418 4
19393 55618 4
44396 82388 4
18532 60977 4
4947 41674 4
3183 48234 4
3183 91112 4
14236 24704 4
20556 20820 4
51318 65391 4
67534 97883 4
14631 27500 4
765 64413 4
56748 90624 4
1843 96501 4
10457 47269 4
766 22577 4
18720 80518 4
4940 35084 4
8380 15273 4
4913 80500 4
63810 66046 4
4099 63753 4
28921 38468 4
21583 62585 4
18072 67186 4
8522 11771 4
4912 7820 4
64302 91061 4
17141 77385 4
56924 77007 4
63387 85695 4
26759 55795 4
11574 79090 4
23681 61879 4
34715 55843 4
17133 44573 4
66302 78217 4
48333 85400 4
8047 48179 4
12916 49978 4
49715 54033 4
63383 74854 4
3197 99659 4
31311 71532 4
27714 44889 4
57282 59883 4
43885 95518 4
28576 38146 4
8453 38929 4
41113 44841 4
73847 92933 4
1686 57894 4
18514 22837 4
4915 42380 4
31306 54990 4
6421 16645 4
37986 52098 4
33367 96024 4
7428 11504 4
25091 44216 4
10284 10819 4
49861 76498 4
33686 33837 4
9036 30810 4
78803 95979 4
34777 93936 4
20596 35772 4
10283 35781 4
30026 43605 4
42938 95548 4
2287 32363 4
54294 68917 4
69856 75074 4
54175 72903 4
6912 61578 4
17382 20956 4
55991 56073 4
31580 39265 4
63243 99815 4
15850 34465 4
12777 55506 4
14361 45777 4
7442 11634 4
69165 88776 4
28729 96221 4
9737 27758 4
68686 95612 4
17439 85080 4
8090 66589 4
56046 87650 4
5154 99294 4
691 1054 4
17368 46936 4
3 36 4
41153 62001 4
6379 84167 4
6378 55045 4
54163 81554 4
68071 98254 4
31644 93108 4
57235 99973 4
61262 75031 4
8533 43946 4
4027 28347 4
36620 93729 4
51132 79111 4
19526 96730 4
56703 85614 4
2032 6700 4
39830 65892 4
54314 79179 4
3071 36909 4
8783 34252 4
67418 70780 4
36297 77026 4
5098 14118 4
696 33325 4
3001 8973 4
3059 94829 4
1776 51093 4
48076 64522 4
55084 80723 4
27592 39622 4
27637 40591 4
5094 22003 4
2289 23204 4
87565 98948 4
