Algorithm: Kruskal's MST
9690 25105 14
35934 44759 14
9687 10578 14
1834 2229 14
21643 27066 14
30368 33053 14
36080 41057 14
1832 20419 14
27163 48996 14
784 39680 14
2700 34797 14
16009 48517 14
7656 40341 14
13292 37056 14
308 1796 14
21676 26665 14
21694 28732 14
21704 22632 14
21907 41225 14
4518 32983 14
1826 8185 14
21717 41600 14
30090 44092 14
16155 47386 14
30072 36100 14
30073 35076 14
9797 13160 14
9796 17501 14
21098 49027 14
16144 26911 14
35665 42534 14
21132 40214 14
2608 25984 14
40282 49174 14
4830 31977 14
31071 34115 14
35694 42543 14
11251 41062 14
9455 47432 14
27368 41361 14
22259 41235 14
30101 48846 14
22258 49123 14
30104 46112 14
27360 46897 14
4813 17195 14
30980 34796 14
1892 5395 14
4325 25106 14
22366 38420 14
4908 35715 14
22353 45478 14
13619 32905 14
11245 16289 14
4893 26117 14
31133 39005 14
4893 25403 14
7542 8130 14
21008 23526 14
13100 42964 14
21012 45399 14
4810 20236 14
13102 40814 14
4883 24718 14
1909 24711 14
41432 43643 14
21035 30172 14
262 1313 14
11469 30993 14
22301 25143 14
15846 35433 14
4346 26164 14
21086 25662 14
9747 49992 14
771 12801 14
35770 46884 14
4770 19905 14
13195 19325 14
22150 38653 14
30862 41661 14
21287 22626 14
21294 35478 14
21294 49084 14
13197 20075 14
27009 33185 14
15872 26720 14
21265 48828 14
4423 6870 14
4426 19612 14
27337 46790 14
21313 32113 14
2705 19696 14
40436 47497 14
1870 41047 14
13505 28842 14
9740 10749 14
1868 17833 14
9738 28648 14
16115 22376 14
4809 35310 14
41330 48528 14
13164 39090 14
1890 4937 14
4805 32724 14
22217 46752 14
7753 29334 14
4383 22890 14
21213 37709 14
2719 9499 14
4386 10489 14
21220 25364 14
1337 46094 14
21228 23198 14
13176 41108 14
36176 43223 14
27348 27465 14
9480 27343 14
825 17226 14
9761 21228 14
13188 17599 14
4780 4819 14
4779 6570 14
40401 45666 14
11094 33201 14
2093 28323 14
23945 33541 14
15583 22713 14
11630 39998 14
7215 43422 14
3711 46276 14
5506 10318 14
31 676 14
36713 37605 14
32518 41799 14
19336 31032 14
10139 27194 14
16652 17463 14
11096 22869 14
14367 32263 14
19755 36405 14
23508 25715 14
19776 49644 14
1458 2297 14
19777 37413 14
19338 39115 14
185 16372 14
23582 40263 14
2512 6459 14
23577 24985 14
5720 10311 14
42862 44133 14
8965 11311 14
3716 40810 14
19695 38560 14
23504 43379 14
10160 49367 14
2924 12004 14
2096 6068 14
32188 42125 14
1446 6010 14
2146 2504 14
8976 45707 14
32510 44753 14
5727 38484 14
10311 44519 14
19851 22933 14
5757 6939 14
1469 6237 14
9029 47421 14
2985 13388 14
23430 40043 14
26349 30635 14
23421 29033 14
11108 37262 14
32067 35704 14
7927 14746 14
19879 21274 14
32055 46795 14
23412 39713 14
28939 49902 14
15620 27723 14
29332 38628 14
16599 48083 14
19270 40636 14
32562 44988 14
3873 32730 14
2088 7919 14
29262 29732 14
19302 23522 14
23975 31999 14
32546 47835 14
38600 38690 14
3868 30641 14
12718 20548 14
26335 30533 14
19659 43962 14
3877 5163 14
10123 24927 14
23470 49444 14
5460 25613 14
29300 42247 14
38597 47049 14
9026 12391 14
14105 25864 14
12724 36352 14
46225 49719 14
27779 40712 14
8890 45937 14
19494 31756 14
7980 38083 14
15516 21182 14
19518 45391 14
2119 44967 14
8855 16898 14
178 303 14
16770 35135 14
16820 48790 14
36621 48464 14
32461 34560 14
29005 47444 14
15548 27385 14
8852 42288 14
15550 46547 14
7158 8600 14
32320 41275 14
14273 43636 14
8887 22978 14
5670 34817 14
476 45750 14
10244 29673 14
10242 43727 14
38782 44555 14
23809 25985 14
12600 41541 14
475 24909 14
5659 17229 14
469 22815 14
14313 15872 14
29061 39244 14
19423 29819 14
19472 28850 14
10252 11274 14
23772 46566 14
708 45150 14
39 29540 14
3772 29561 14
26120 26439 14
2938 35283 14
2507 39061 14
38922 39544 14
19626 39640 14
23623 49159 14
46381 47931 14
16834 38795 14
19647 32579 14
10182 15629 14
5564 37448 14
10187 30412 14
8838 19358 14
19656 33631 14
29158 37101 14
34896 36210 14
5710 32216 14
23588 23809 14
19656 49081 14
42845 48989 14
15513 27764 14
26137 40729 14
26242 37742 14
10203 30984 14
14271 19685 14
23669 30155 14
7965 16011 14
2135 35759 14
15555 27052 14
16755 41801 14
8852 25322 14
29512 33117 14
19587 20299 14
34910 40312 14
26121 40431 14
2489 19955 14
7116 29708 14
3733 11836 14
171 1513 14
19596 26835 14
8843 11153 14
19116 35877 14
11596 46211 14
8795 38559 14
23307 37476 14
8034 8274 14
8796 9771 14
8796 47184 14
19998 45171 14
2895 18717 14
11586 12507 14
16494 16718 14
3935 18782 14
26432 48001 14
19192 48196 14
16571 33674 14
10323 40404 14
26386 36831 14
42194 49183 14
24128 33117 14
12487 47913 14
20133 25960 14
5786 25607 14
19996 26041 14
1515 46812 14
207 17689 14
11742 18030 14
7903 37953 14
10066 18512 14
7921 8650 14
3655 15949 14
3652 35584 14
16556 17500 14
3950 10684 14
12470 29810 14
19131 31671 14
20066 27106 14
7290 20386 14
23287 34374 14
29426 31477 14
3974 26795 14
31933 35767 14
5812 14354 14
906 2531 14
27594 44129 14
498 49543 14
28861 32751 14
960 30934 14
8038 37421 14
2528 3349 14
10073 38635 14
3941 20460 14
24073 30102 14
903 3770 14
5319 8446 14
501 1084 14
8027 16722 14
39264 49715 14
31942 37496 14
24 728 14
27602 31790 14
10042 15493 14
9078 28543 14
20163 31110 14
5395 16233 14
2993 5131 14
10028 18991 14
12757 39330 14
16484 35055 14
29505 49784 14
2530 4356 14
7260 13247 14
19942 45449 14
10341 44508 14
16597 17698 14
15660 32731 14
11002 15620 14
10089 10628 14
19259 34110 14
32021 34509 14
5413 11485 14
16931 24185 14
36437 38544 14
2986 23800 14
3652 4273 14
46754 47653 14
14095 41558 14
3996 23847 14
36514 41239 14
16516 34209 14
32044 42206 14
10100 18162 14
5326 39388 14
14017 14427 14
440 1388 14
19137 29237 14
31819 45369 14
12761 34713 14
39292 48067 14
5378 20930 14
39320 48209 14
438 4722 14
12490 19231 14
19212 30883 14
2046 20805 14
27847 38750 14
438 8388 14
5846 38394 14
31971 44874 14
14464 26800 14
14069 39132 14
12493 37987 14
26054 37169 14
3958 25955 14
8762 35903 14
7073 28641 14
2180 33338 14
45 10694 14
7264 17785 14
16903 21661 14
27614 28864 14
3919 40343 14
23363 36677 14
7682 14843 15
8261 8841 15
27338 30954 15
36061 37389 15
793 951 15
16812 20944 15
15970 32715 15
11572 31126 15
16817 31080 15
825 1502 15
17640 24029 15
1079 8663 15
10816 46789 15
8210 29444 15
15450 38456 15
7683 35062 15
824 1071 15
27254 32918 15
793 47027 15
11761 26632 15
2491 41135 15
11360 45968 15
87 2085 15
27168 36927 15
7052 26885 15
6994 28802 15
27020 41469 15
1057 19842 15
11282 14420 15
17522 40694 15
2983 42285 15
26079 45066 15
27102 29793 15
45939 48500 15
16019 36595 15
36087 42736 15
10782 21803 15
7092 34470 15
11322 29881 15
2680 10457 15
3018 12691 15
11320 30252 15
35838 46743 15
7094 40298 15
27810 29944 15
11396 45957 15
15891 16219 15
7736 9612 15
7646 15885 15
34229 40459 15
16891 32349 15
7645 47707 15
27131 37876 15
15147 21879 15
7724 40256 15
10783 26412 15
15895 38620 15
16037 46735 15
7728 36378 15
17583 18542 15
7086 44138 15
6669 34889 15
778 46530 15
6689 14760 15
8260 23116 15
2474 24762 15
2701 34818 15
11436 31304 15
16930 27762 15
11949 17208 15
15191 33861 15
11370 13935 15
950 1875 15
7114 27259 15
951 18970 15
35817 48020 15
961 16094 15
16841 19599 15
35973 39354 15
26123 43761 15
975 12772 15
8004 15340 15
10800 45604 15
15436 33387 15
17558 18582 15
16052 30427 15
25969 48946 15
6679 7504 15
17564 28033 15
7065 12394 15
803 1878 15
8236 29886 15
16995 23157 15
35959 46103 15
34891 41847 15
724 3408 15
7422 34334 15
8111 21785 15
46642 49561 15
17210 28979 15
2530 33339 15
11116 33372 15
25629 35526 15
26656 43146 15
741 45203 15
6782 23750 15
7408 47093 15
11878 26260 15
11824 25147 15
17218 30820 15
26632 39002 15
1029 3250 15
62 92 15
15329 42285 15
16359 45809 15
25640 26817 15
26611 34551 15
909 12094 15
11179 33985 15
26608 27015 15
2788 14520 15
35070 43086 15
16285 21085 15
15613 16352 15
6767 41001 15
28036 40471 15
7456 31390 15
36517 37241 15
35096 49722 15
916 4511 15
28033 32332 15
15754 20770 15
2892 8303 15
2903 27426 15
16313 37650 15
6911 37339 15
27 3875 15
35402 43504 15
2902 15309 15
27 3770 15
37080 40179 15
2574 38537 15
16322 42746 15
11881 19811 15
15320 28160 15
2883 3542 15
11590 19098 15
2853 4616 15
11845 21370 15
7308 28996 15
26440 45072 15
2855 42783 15
25734 40309 15
27986 32261 15
2856 6230 15
26449 37492 15
8144 10446 15
2856 44840 15
36963 45137 15
2868 27459 15
16415 30897 15
15321 27558 15
11559 39443 15
3094 4753 15
11152 17478 15
10907 36887 15
891 16305 15
11845 41035 15
15327 39691 15
16368 49141 15
6787 13994 15
16556 39422 15
26577 40927 15
6794 36242 15
27598 46595 15
35324 43990 15
15328 44530 15
6799 22836 15
36394 47011 15
3109 7879 15
720 10102 15
35302 41228 15
11170 36067 15
11167 30530 15
27594 39616 15
2556 10348 15
15701 40717 15
7371 29237 15
3088 4569 15
11160 15184 15
10892 25864 15
15298 21756 15
765 35256 15
16154 31114 15
26939 44223 15
11787 21314 15
988 36317 15
9 34 15
26931 47007 15
15564 23037 15
836 20242 15
7952 10257 15
3043 34377 15
6732 13133 15
16757 20416 15
2605 26229 15
7545 46336 15
7545 21351 15
16165 23639 15
16724 25716 15
16165 26040 15
47987 48227 15
7950 40197 15
6949 10026 15
11645 45432 15
35598 46590 15
11055 37449 15
26996 47835 15
26996 43823 15
34315 46469 15
16801 46473 15
15219 23766 15
11454 11499 15
11675 30816 15
15527 22703 15
15403 16067 15
17485 34959 15
7986 14546 15
3157 9209 15
16796 33505 15
8077 27284 15
711 9759 15
26962 40541 15
34949 39413 15
16769 37874 15
11256 14993 15
26227 46876 15
17082 27669 15
11938 24449 15
6727 39492 15
45081 46148 15
7217 39297 15
27422 35639 15
26820 43559 15
16659 22802 15
15588 29347 15
17126 26243 15
27659 46372 15
26816 37399 15
15801 48785 15
34670 37152 15
8095 47701 15
16659 42037 15
26319 30639 15
7494 8903 15
35527 46276 15
7493 35946 15
26329 48862 15
26331 39758 15
26334 31738 15
17145 23117 15
36907 37196 15
3136 42962 15
25587 35803 15
10944 21855 15
11075 36205 15
11480 46749 15
26870 37647 15
17451 40737 15
16674 21160 15
7206 14896 15
35584 42212 15
8089 29418 15
28064 35180 15
2451 48538 15
7206 31410 15
652 1081 15
2597 13294 15
7519 28997 15
35567 41744 15
16205 46340 15
6941 12191 15
11084 42380 15
655 10222 15
8095 32358 15
6739 20444 15
35557 47098 15
655 22244 15
29402 30207 15
23393 28122 15
10086 31483 15
19944 37449 15
3914 49107 15
23354 37475 15
29383 40792 15
202 8479 15
10078 14913 15
23315 48730 15
10077 29491 15
23308 27605 15
1490 17995 15
9066 30528 15
9042 30860 15
14050 47400 15
14045 19765 15
3942 49051 15
42307 44547 15
2052 14617 15
14019 29470 15
5331 28528 15
12802 13208 15
20125 26785 15
14001 42353 15
31849 42477 15
31847 36422 15
31844 47385 15
19809 22489 15
5502 11669 15
5501 42837 15
3853 47614 15
39033 49623 15
39036 49276 15
23512 36109 15
19754 34954 15
32134 43997 15
2089 9245 15
451 13617 15
39083 47720 15
32118 49473 15
5465 39173 15
9110 32470 15
23475 34908 15
19826 42117 15
19845 39803 15
1466 35088 15
2080 2243 15
39156 39279 15
12738 15188 15
23427 28709 15
12740 16568 15
5424 43873 15
5420 6516 15
32042 32282 15
5416 31636 15
20314 30810 15
29568 42027 15
12863 16977 15
2018 3055 15
5247 9656 15
12870 49984 15
1548 2591 15
221 7194 15
39539 49885 15
39540 48238 15
2013 2560 15
5226 34216 15
20309 24533 15
29639 41667 15
29556 37790 15
22957 42779 15
2007 6054 15
4076 5316 15
12896 19383 15
4077 7501 15
29658 35586 15
9970 34761 15
4085 34852 15
9192 15521 15
22920 36072 15
226 16183 15
20349 47996 15
9959 16776 15
1523 3443 15
14000 25421 15
31834 44533 15
10037 12574 15
20138 37841 15
39366 42275 15
23173 35000 15
5296 21635 15
31818 48760 15
1521 1963 15
3995 8222 15
20164 39256 15
29511 38070 15
42160 44883 15
32151 42549 15
1523 10166 15
5288 27772 15
20183 33959 15
9123 44222 15
5279 11470 15
420 14579 15
12849 28217 15
20195 31294 15
31790 38072 15
1528 36720 15
20210 28557 15
218 1821 15
5718 7497 15
19259 30620 15
19269 36020 15
10315 33217 15
32560 40068 15
3696 22083 15
10310 11462 15
14372 45403 15
5738 47934 15
1378 14974 15
14365 28346 15
19320 34004 15
10294 23301 15
5722 44272 15
38544 47096 15
1384 6885 15
32490 33677 15
19364 31396 15
3725 11257 15
19373 43532 15
14347 39521 15
28994 42173 15
8848 36611 15
1393 2046 15
42796 45584 15
5696 7708 15
29000 44530 15
29010 35500 15
38488 49150 15
24180 38763 15
24162 29826 15
12455 23298 15
8762 23275 15
24150 48660 15
12456 12719 15
503 1760 15
10353 26907 15
5833 11885 15
157 2333 15
1345 46404 15
14426 38839 15
3652 20276 15
3748 20579 15
500 846 15
2172 6979 15
3660 12048 15
1352 20877 15
14413 49401 15
14409 21777 15
28900 30182 15
8804 21853 15
3679 11947 15
19215 19630 15
12493 33041 15
1364 17710 15
3831 24288 15
19559 46754 15
29111 49911 15
32304 42551 15
3810 9864 15
5610 23470 15
19591 25102 15
10197 17557 15
32270 37345 15
23645 32326 15
8947 24554 15
23621 28297 15
38944 47844 15
42601 47904 15
38858 39570 15
12663 29501 15
32216 46213 15
12669 43832 15
8956 46234 15
1441 39645 15
17644 26155 15
32207 44185 15
14190 24871 15
23563 35092 15
8973 31848 15
14177 28333 15
23537 35793 15
5508 14920 15
2121 17711 15
3750 3853 15
5683 30818 15
5670 37768 15
3756 19613 15
8877 19186 15
23798 44018 15
14310 14847 15
8882 29734 15
5659 17923 15
23774 40633 15
2123 26033 15
19484 28637 15
32389 35949 15
31634 31678 15
8893 29960 15
8894 29817 15
23733 31748 15
471 3108 15
23724 34397 15
471 965 15
5628 30576 15
23699 35658 15
3798 37481 15
10213 11660 15
5621 7440 15
5619 30028 15
4437 5059 15
21299 33218 15
30857 34170 15
1740 32099 15
30223 46880 15
1741 4508 15
21306 46016 15
4759 36524 15
22124 34427 15
21325 30905 15
21328 37272 15
4749 14801 15
22085 22658 15
1748 4268 15
21288 44700 15
13214 31485 15
30830 45004 15
9518 33179 15
30826 32017 15
13485 28228 15
4739 21731 15
21379 31572 15
13472 14496 15
21413 39345 15
41196 42015 15
4451 10423 15
41181 44095 15
9729 26910 15
21183 37758 15
21070 24576 15
13596 14997 15
4854 7716 15
13584 28387 15
4355 19023 15
9451 30225 15
343 43233 15
41360 43777 15
31005 32950 15
1711 2182 15
13564 45988 15
21176 24088 15
13159 26280 15
1761 17428 15
339 43106 15
4371 10810 15
339 8457 15
22204 35782 15
9478 21738 15
22201 25218 15
41309 48105 15
30914 41075 15
22185 27518 15
13189 15924 15
21267 46728 15
22168 41845 15
4601 8571 15
4503 4526 15
9594 16545 15
1785 2195 15
21934 23480 15
4635 20550 15
40738 48684 15
4509 9413 15
30372 49709 15
40757 49004 15
308 10436 15
21678 46350 15
30418 38072 15
9668 17661 15
21621 45492 15
4595 10540 15
21743 38029 15
1800 30472 15
21757 28133 15
21852 24632 15
30451 46547 15
30520 36648 15
9649 40343 15
1814 33849 15
301 504 15
4551 33531 15
13323 21829 15
13330 45802 15
280 1307 15
40535 44713 15
21462 43783 15
4467 36314 15
13418 28435 15
4706 11247 15
40565 48327 15
21472 21548 15
30291 39832 15
9569 15774 15
21496 23035 15
30294 45977 15
1768 27037 15
21537 23651 15
4867 37639 15
13407 24709 15
21549 27605 15
1845 26935 15
1845 3044 15
21574 30070 15
13256 48969 15
21976 27645 15
13386 31877 15
281 47812 15
13262 37743 15
4495 18141 15
21961 34933 15
1608 21038 15
13840 15478 15
22753 41371 15
1592 5119 15
9925 21309 15
393 4921 15
4158 11349 15
22728 25067 15
12964 22076 15
9919 31477 15
31470 31834 15
4181 7214 15
4181 16464 15
13801 44826 15
5120 25275 15
9898 27308 15
1614 34375 15
29825 30984 15
13017 35776 15
22615 37712 15
1957 6915 15
5040 18632 15
39861 44301 15
20711 21631 15
379 751 15
22596 31855 15
9309 47747 15
13026 41509 15
4119 10152 15
1564 27387 15
22888 34489 15
9199 47784 15
5189 19172 15
1996 2172 15
1566 9250 15
13895 17246 15
13892 21125 15
22862 23274 15
41920 48428 15
20417 25910 15
22854 37207 15
9216 18964 15
22565 46786 15
31591 41749 15
4126 9599 15
9221 14095 15
9223 24236 15
22794 26039 15
39671 43304 15
9238 49899 15
4140 29350 15
4140 47095 15
29736 35220 15
20511 38877 15
4148 49431 15
22410 35558 15
13064 17997 15
29927 39764 15
13690 19915 15
1661 29160 15
31227 47437 15
9843 38651 15
41515 42708 15
9838 44240 15
4938 19964 15
4936 11044 15
20928 23493 15
1925 28229 15
9400 20670 15
40048 48785 15
1672 25481 15
20942 47564 15
255 471 15
1920 32287 15
13087 19030 15
4904 7504 15
30017 46518 15
20993 43106 15
352 35925 15
4893 8096 15
4318 8901 15
4320 5208 15
21018 44603 15
4983 26702 15
4226 30871 15
1634 21624 15
1635 44135 15
9870 34641 15
13741 15486 15
4231 17663 15
5004 15441 15
39947 45294 15
13724 30458 15
20787 21288 15
1639 11438 15
20822 30103 15
1643 47896 15
19665 34994 15
249 37287 15
1645 22548 15
41599 49840 15
4245 5809 15
22497 38301 15
29905 31099 15
22486 41450 15
29910 35122 15
13695 15614 15
9354 46541 15
20853 34026 15
31253 45158 15
43316 43883 15
1285 48331 15
24378 38706 15
6008 20723 15
18818 36404 15
10416 13284 15
3504 39033 15
43307 49055 15
6217 35023 15
24924 38184 15
38066 40865 15
44333 46837 15
24598 44732 15
33022 44669 15
6539 10381 15
28240 37820 15
10423 43780 15
14668 36239 15
6019 22323 15
10613 22911 15
8338 17691 15
1117 2678 15
3288 7737 15
6524 39592 15
6024 38539 15
2332 16442 15
18782 49852 15
8443 12104 15
17855 46988 15
17863 33999 15
1110 17285 15
2353 2861 15
8670 24371 15
24865 43364 15
8309 47547 15
37374 37494 15
25185 49678 15
24359 30208 15
8379 18046 15
14932 43056 15
144 15710 15
2301 23519 15
28729 44029 15
18199 30783 15
28725 32712 15
33901 41899 15
33594 41666 15
28421 49003 15
18848 27786 15
12049 13773 15
10408 36655 15
6399 8396 15
1287 35372 15
6003 44078 15
14570 18911 15
10610 21716 15
14765 22539 15
28415 37337 15
14571 49101 15
567 25307 15
14750 35770 15
2267 2380 15
33694 39460 15
566 1889 15
6383 38991 15
24611 31589 15
6488 9972 15
1135 31097 15
6386 12546 15
612 20174 15
17958 23329 15
14922 28667 15
28316 36463 15
28303 31960 15
6055 19323 15
10510 47051 15
3468 32619 15
3350 19762 15
24635 26137 15
545 8474 15
33312 42138 15
18718 31256 15
6062 47109 15
8417 47107 15
24474 37186 15
10688 14673 15
18510 20664 15
3307 14156 15
8364 42523 15
8562 23313 15
24498 34883 15
24397 44879 15
18685 19196 15
6370 7907 15
3460 24625 15
18547 19844 15
25137 44171 15
101 3991 15
8539 37554 15
43969 47299 15
1156 41339 15
6213 11133 15
15016 35505 15
1125 18655 15
14760 17696 15
43832 45712 15
24657 47666 15
25120 30682 15
6505 23573 15
18745 41156 15
6211 14481 15
14909 18376 15
18744 23774 15
14755 28521 15
10431 37914 15
17910 22357 15
3536 4065 15
2238 2647 15
18739 33073 15
3230 13055 15
14695 17354 15
151 4239 15
19013 31981 15
12224 30371 15
583 8823 15
6111 7051 15
19011 22216 15
2329 3000 15
136 2070 15
8487 47477 15
33434 34541 15
5904 43642 15
12428 30917 15
18640 42608 15
6445 42704 15
33222 40356 15
19002 48933 15
14969 31651 15
632 1165 15
2294 11061 15
15085 17317 15
33544 40698 15
6257 8370 15
28172 39704 15
28620 49014 15
1202 7072 15
136 8101 15
44464 48900 15
118 2757 15
8716 25441 15
6274 12815 15
6633 44785 15
25360 34364 15
121 637 15
3630 21650 15
18303 19048 15
14490 24882 15
10763 44925 15
5886 26144 15
1189 8513 15
2246 21999 15
14818 24019 15
24802 30667 15
8741 18268 15
6275 7644 15
37745 48775 15
10760 12504 15
28812 46203 15
1322 41257 15
6272 15070 15
10755 11756 15
43451 44060 15
12203 38606 15
12447 49941 15
18314 46118 15
28461 41964 15
33784 37664 15
18328 19214 15
19020 27425 15
24557 38696 15
14775 21920 15
28760 49653 15
3447 34971 15
34063 45337 15
1302 1960 15
5951 18013 15
12326 33126 15
37749 47275 15
28201 46583 15
3267 16471 15
3264 41847 15
5946 37667 15
1206 1861 15
25015 34969 15
24307 34319 15
1298 37150 15
18910 37015 15
3443 36471 15
10598 21578 15
14858 49219 15
15062 25688 15
10539 20857 15
2273 10868 15
37326 48841 15
44444 44593 15
3258 14256 15
15067 49206 15
14515 45039 15
28767 40270 15
6446 47626 15
6095 27630 15
518 31597 15
33578 38203 15
24729 25709 15
10522 33896 15
529 685 15
12406 16291 15
1182 14319 15
3271 7220 15
14780 24489 15
28623 30562 15
24297 26869 15
6121 7023 15
8417 20568 16
12112 48982 16
18057 37011 16
9929 32859 16
20973 25295 16
15818 31419 16
14932 15566 16
16179 19574 16
2748 2876 16
9846 19195 16
2750 19810 16
4954 6239 16
10835 19864 16
7799 21951 16
25538 39262 16
9409 9627 16
4294 41498 16
22394 39615 16
25040 32300 16
4941 36383 16
6394 9218 16
4912 37420 16
25033 28369 16
20902 43794 16
9369 13668 16
9387 24148 16
22410 35376 16
25009 29772 16
4554 27238 16
2783 31049 16
24816 29039 16
13808 25618 16
20619 21390 16
13805 36096 16
4183 19248 16
9902 37542 16
9277 24111 16
6318 35562 16
22694 49099 16
20669 26413 16
12994 41964 16
22623 28632 16
5048 36343 16
13782 19134 16
26753 44901 16
12188 43823 16
6762 21213 16
2793 39169 16
11211 28310 16
12967 46091 16
16315 21314 16
9262 43447 16
13818 45058 16
5095 21627 16
20544 39897 16
17386 38015 16
12200 36441 16
12206 44221 16
11879 42206 16
20519 38974 16
14814 39902 16
8524 34002 16
4982 6066 16
10851 33713 16
20805 41355 16
16247 19026 16
8428 28245 16
17435 34596 16
2758 8574 16
13702 31529 16
6372 11241 16
13720 23250 16
4980 5153 16
6376 26031 16
10623 20076 16
13695 24016 16
11926 22931 16
2754 13273 16
12138 16868 16
4963 12082 16
11909 14978 16
16258 32802 16
18142 20896 16
3145 5294 16
6750 34976 16
15783 41614 16
13751 23158 16
14865 23888 16
6753 16338 16
4225 9408 16
5017 26707 16
4219 47156 16
20729 38348 16
6326 11224 16
5041 17447 16
8244 40799 16
4474 5358 16
6569 36200 16
13245 21887 16
3267 4471 16
11333 33261 16
4485 44019 16
25218 32315 16
16040 44894 16
13250 20993 16
7730 26784 16
15062 42445 16
6562 32087 16
13398 45995 16
25410 43594 16
11335 30064 16
15064 34412 16
6671 12544 16
4651 21440 16
13384 35439 16
4650 5042 16
3262 7728 16
21965 22210 16
21462 28512 16
25174 33501 16
7741 36362 16
7619 22358 16
9548 43986 16
6687 19818 16
17555 46934 16
13223 20574 16
4452 7461 16
22061 23334 16
15165 31143 16
2688 15525 16
4649 34400 16
6547 30320 16
7629 9845 16
4467 35512 16
7630 35387 16
15039 23204 16
7633 10680 16
17820 18847 16
9721 16695 16
11961 25930 16
27098 40744 16
2654 17249 16
7664 44047 16
2661 49429 16
3226 6162 16
25381 38618 16
21865 34212 16
7671 13604 16
6613 32750 16
21752 44449 16
4586 27417 16
15086 48388 16
21849 43000 16
9666 25746 16
21777 48727 16
9652 16003 16
7681 40084 16
13341 19314 16
15093 39277 16
21796 33729 16
4547 23552 16
17672 35044 16
8265 10002 16
17646 25216 16
4517 24538 16
15066 28350 16
3202 31574 16
9686 19145 16
13376 40298 16
27162 33064 16
21930 23655 16
25292 37705 16
6662 17444 16
21667 38169 16
9677 13747 16
6542 40200 16
15920 45521 16
4609 4782 16
7659 27239 16
3229 11140 16
17606 37265 16
8285 29946 16
13297 41666 16
7713 31847 16
4529 8864 16
21880 28273 16
7568 47405 16
3321 12769 16
8375 34120 16
2730 20680 16
11468 35483 16
22283 40151 16
9794 35385 16
22280 40247 16
4355 4635 16
21119 41597 16
12091 40221 16
21153 29676 16
21083 22837 16
3315 4137 16
21161 49542 16
10680 19411 16
3163 13625 16
13566 34018 16
15866 38321 16
17944 28499 16
16127 47125 16
4376 45664 16
4379 19165 16
21026 30263 16
7782 20279 16
17998 43268 16
26879 31637 16
6445 24206 16
4312 6296 16
4312 20535 16
13616 35190 16
12102 22700 16
10823 26739 16
9827 20596 16
25529 26610 16
4804 5704 16
21032 35011 16
4332 31946 16
9428 14790 16
22318 46172 16
4871 25827 16
3161 3548 16
9430 28526 16
6450 17550 16
13124 46837 16
13590 22295 16
27029 29671 16
21285 27379 16
17510 45273 16
3298 12610 16
17516 20697 16
7600 13674 16
25133 48055 16
17522 41365 16
9746 17051 16
17877 28222 16
22097 38393 16
8346 15016 16
6505 34354 16
6524 20511 16
2698 12628 16
4741 26821 16
15036 23193 16
4443 5693 16
16087 38832 16
13476 45393 16
9734 15725 16
7741 42056 16
27059 30065 16
7752 9770 16
26966 30328 16
3306 48950 16
26978 31136 16
13546 42951 16
4796 17258 16
22201 34211 16
4794 38447 16
11454 35729 16
7585 26658 16
13542 14473 16
22357 45213 16
9479 15067 16
6490 12058 16
15870 49835 16
13177 14312 16
25098 45760 16
9759 36641 16
21253 47500 16
13527 44038 16
4777 17576 16
7748 46647 16
3046 47349 16
16775 42674 16
2949 44155 16
2949 28957 16
16774 31667 16
10215 47791 16
3792 28738 16
10215 18045 16
8910 37958 16
2946 44851 16
10950 43057 16
8911 14626 16
8908 34242 16
6020 12252 16
19564 26949 16
18797 21230 16
17112 46122 16
23662 35472 16
8921 11495 16
19579 41500 16
8928 42275 16
8092 15550 16
10190 43670 16
14594 43274 16
17085 30971 16
19406 32225 16
5686 49219 16
12384 25562 16
7123 22701 16
12579 17272 16
16816 43219 16
6963 23543 16
23805 39292 16
5664 37889 16
26161 47401 16
16804 48551 16
26250 42268 16
10236 27799 16
19467 38193 16
2955 46906 16
5651 22122 16
10222 29058 16
5648 6355 16
3042 27095 16
7985 23311 16
19502 37729 16
5631 36943 16
6015 19379 16
16662 25190 16
12362 12647 16
16668 25893 16
12681 26323 16
3059 5049 16
3060 35404 16
7209 15216 16
3843 17377 16
14179 31323 16
18734 48294 16
3848 41945 16
18730 46641 16
3841 4866 16
7942 24834 16
10439 25026 16
10143 25674 16
8985 46146 16
11813 44997 16
19753 39967 16
11616 41814 16
17150 30391 16
14635 26443 16
19765 34826 16
7219 31170 16
7950 10900 16
18778 39394 16
5571 11180 16
5568 39350 16
8643 18019 16
7175 23099 16
18766 36703 16
24416 38106 16
11066 31848 16
8948 16550 16
3541 19219 16
6038 26079 16
3572 9825 16
16702 41979 16
18750 41250 16
15571 45290 16
14218 43546 16
26273 27508 16
10171 21724 16
16671 29544 16
6929 20048 16
7206 25123 16
15575 25449 16
10990 16955 16
7019 17589 16
19019 30096 16
19016 19711 16
2998 39299 16
15469 47803 16
8729 25753 16
10380 43920 16
8788 21632 16
5903 44601 16
8795 9576 16
5793 26043 16
14442 27697 16
10322 13371 16
16913 27201 16
10996 20916 16
7073 14475 16
19214 40430 16
26064 45613 16
2990 35605 16
24037 24341 16
3612 3951 16
8021 9925 16
5910 48621 16
8765 9820 16
16968 36870 16
7034 26818 16
25990 39635 16
