Algorithm: Kruskal's MST
1103 18205 5
5230 11642 5
3844 10486 5
11047 75398 5
26030 46443 5
324 13825 5
5229 15299 5
82565 99665 5
16851 22785 5
54939 92159 5
52218 70660 5
52218 98886 5
28490 80238 5
26038 76538 5
52222 64695 5
44563 45139 5
15984 18345 5
40891 89664 5
7907 15248 5
44332 51678 5
40889 89686 5
52701 68511 5
83698 84606 5
30951 62519 5
7909 53169 5
54740 74215 5
17920 19969 5
10906 45219 5
32617 61347 5
89171 97562 5
3934 46431 5
52709 83217 5
83684 97273 5
40892 51349 5
52713 90614 5
7914 44989 5
67047 90668 5
7915 35980 5
32604 73758 5
40899 57935 5
40900 51280 5
40900 93166 5
41964 71065 5
83751 99045 5
9815 12638 5
4316 41549 5
10921 12417 5
10934 31809 5
5158 98974 5
69379 96162 5
16112 45378 5
9794 81107 5
966 28594 5
9145 22554 5
40858 96202 5
26431 88537 5
5158 44186 5
26433 32245 5
52665 70545 5
26434 77388 5
28341 96315 5
10889 85709 5
69362 87834 5
52687 73321 5
16127 73983 5
372 39364 5
52691 62157 5
4319 27877 5
18766 40998 5
10914 32173 5
955 9161 5
58689 89643 5
954 93360 5
89184 95204 5
83684 96631 5
4836 22061 5
3950 43221 5
52775 61727 5
28306 56849 5
18724 85316 5
18722 68355 5
16153 86989 5
7932 39494 5
40945 67759 5
44289 80769 5
41962 81013 5
52784 54221 5
9820 42882 5
26539 79212 5
58629 82940 5
5140 6175 5
56625 75257 5
83881 85850 5
16159 69175 5
89101 90797 5
16161 33608 5
18715 80322 5
57254 63290 5
10851 24640 5
30976 84976 5
4551 52954 5
4837 40468 5
42614 64687 5
68164 74599 5
40917 41650 5
30960 78432 5
8925 14285 5
7920 31878 5
16785 40938 5
83777 91798 5
3943 13862 5
26504 97354 5
937 88849 5
66494 78958 5
29243 60635 5
8545 31838 5
10886 12031 5
40915 92455 5
967 60471 5
58652 96740 5
16145 93508 5
10880 26126 5
83807 85188 5
10877 34116 5
54724 77195 5
28308 73067 5
32574 43406 5
58640 75773 5
8924 44843 5
26525 45626 5
44298 95077 5
44298 53467 5
26306 43910 5
5187 89481 5
4332 6602 5
5185 99404 5
3898 4901 5
54815 75244 5
355 78044 5
1012 1396 5
28384 54912 5
28382 45451 5
356 66982 5
18838 49165 5
4330 71707 5
3902 11873 5
7856 91092 5
40772 73199 5
43452 51506 5
10990 27311 5
54794 91046 5
1000 2396 5
4648 62894 5
83308 99991 5
40802 90989 5
8562 45981 5
54788 99287 5
16077 94750 5
83316 88113 5
32750 45917 5
26332 73341 5
26247 43729 5
347 56607 5
18874 72289 5
26231 51160 5
28405 71383 5
11041 98192 5
26237 56818 5
11041 83596 5
56456 93228 5
57179 99276 5
65481 91663 5
3887 74232 5
83103 95906 5
40757 63564 5
67057 78423 5
42019 57661 5
30878 39752 5
18862 63914 5
26256 41421 5
44465 83397 5
3890 55995 5
42015 47305 5
3890 71224 5
1023 67497 5
18861 88105 5
11024 84880 5
1022 3698 5
52500 86583 5
26404 87621 5
26371 80883 5
54777 75994 5
83454 94608 5
17907 30390 5
8930 17178 5
30919 36658 5
26387 42322 5
29955 69335 5
5167 95718 5
9783 69220 5
26395 77491 5
32694 37584 5
4553 14711 5
32689 99599 5
89347 89822 5
8556 27331 5
18794 95033 5
83529 88137 5
61 50165 5
58722 90233 5
40845 51887 5
3922 18846 5
26414 61771 5
54768 81342 5
58718 99958 5
3923 50652 5
8554 50118 5
58716 89200 5
18817 42773 5
69440 75928 5
28367 89662 5
54787 90528 5
10977 62044 5
52576 71937 5
995 2386 5
7869 8040 5
26342 85047 5
7870 54808 5
8931 80357 5
8931 78797 5
83370 97627 5
3912 14271 5
19019 33485 5
30160 83985 5
56058 70920 5
26352 80035 5
18817 19698 5
3913 12664 5
10967 45636 5
990 25999 5
26359 68771 5
83413 85321 5
29953 96394 5
3914 31774 5
32719 76764 5
69420 74230 5
51631 78904 5
19242 29270 5
16926 62883 5
11511 98473 5
3728 67334 5
19241 60099 5
65106 90918 5
11503 13390 5
11500 91928 5
56172 60938 5
25553 67121 5
40298 99551 5
11497 60171 5
25557 77044 5
65108 71429 5
25540 78070 5
56398 88188 5
44814 94648 5
51636 71894 5
28703 91284 5
81437 84208 5
19230 57429 5
51638 95140 5
65115 87436 5
51642 57051 5
56985 63268 5
42839 66245 5
262 2907 5
9573 43614 5
65096 75203 5
1288 30071 5
25514 72258 5
7547 14530 5
33511 36785 5
29 27631 5
25516 33773 5
90889 96805 5
81325 85733 5
51582 68096 5
256 700 5
9556 80787 5
17352 19585 5
19252 86274 5
1284 55532 5
11481 53525 5
40283 67018 5
33501 79612 5
81346 86218 5
33501 34708 5
9559 12017 5
5325 61149 5
42704 69744 5
3726 3863 5
11519 51930 5
1281 3853 5
40290 82438 5
59415 79264 5
15784 66610 5
42848 81525 5
1251 8444 5
33420 68060 5
43301 54222 5
28682 31106 5
1250 29391 5
4774 7980 5
11453 12648 5
56643 57433 5
29606 64493 5
25632 26732 5
81548 89498 5
17237 39883 5
127 4176 5
25633 84347 5
96583 98680 5
42175 76299 5
1247 2003 5
11446 77023 5
1246 51411 5
9590 43448 5
30183 78492 5
25639 75926 5
5308 53635 5
11444 40655 5
42694 95517 5
19192 75559 5
15815 91821 5
51755 70977 5
42188 55801 5
262 76771 5
67879 69342 5
59390 77996 5
17741 53812 5
3739 4586 5
90746 92264 5
19213 24919 5
69986 75707 5
33438 38806 5
4496 56611 5
28692 56200 5
67879 83982 5
8679 47190 5
56960 73322 5
40326 89004 5
43299 96928 5
33435 74523 5
9583 21944 5
28689 76522 5
25606 70964 5
7581 10552 5
3741 10308 5
42184 74104 5
4396 58576 5
19206 66102 5
8678 13806 5
1252 2208 5
9297 71416 5
9522 78106 5
67277 72578 5
11610 85719 5
11607 13386 5
9523 10551 5
55287 66513 5
3702 61671 5
91116 92694 5
16949 94472 5
241 668 5
7511 45331 5
51462 98228 5
59505 69901 5
28773 33683 5
55289 63170 5
19289 25974 5
33578 98916 5
59501 87335 5
91097 91271 5
43070 74946 5
17712 45610 5
67812 83189 5
51479 97199 5
4760 71515 5
9073 42544 5
40239 92115 5
7522 15640 5
55263 56605 5
44872 64773 5
70172 71995 5
9510 80084 5
44884 73849 5
33642 42655 5
42720 44661 5
19319 65934 5
51390 57521 5
3695 58946 5
44882 96195 5
40196 48796 5
59548 79879 5
28788 71226 5
29198 63802 5
51487 85585 5
81056 81066 5
3698 94618 5
81063 89590 5
70147 84202 5
43249 69300 5
17705 35120 5
11618 83712 5
25403 74745 5
8712 47423 5
29843 43935 5
19305 50540 5
33603 84382 5
59526 78915 5
51534 55198 5
5330 56050 5
250 5580 5
67833 86220 5
28736 53568 5
33534 76899 5
51525 97543 5
19264 39891 5
1296 87619 5
11556 59427 5
3717 98507 5
70082 88561 5
40269 86060 5
7537 80058 5
33527 93985 5
7534 30344 5
56954 93066 5
42205 60301 5
29620 88895 5
51545 95621 5
9553 32486 5
55227 73381 5
43280 66455 5
40272 80327 5
4406 53323 5
4406 33544 5
7542 78186 5
70070 87958 5
4406 5286 5
19274 43184 5
4413 35862 5
56194 69222 5
16939 39848 5
9296 71177 5
30571 62682 5
15766 48436 5
40243 76474 5
33568 58638 5
30190 45317 5
19278 45925 5
7527 26337 5
8701 15554 5
28747 74436 5
29603 45403 5
1303 4482 5
51507 87326 5
25473 68047 5
91012 94551 5
25474 75285 5
51510 78831 5
4410 59902 5
67829 83230 5
11562 23213 5
81226 95848 5
28743 37744 5
4624 40299 5
5330 95297 5
51989 66095 5
30722 72207 5
82051 89904 5
55050 80265 5
40492 51287 5
30723 45078 5
51979 58858 5
19083 29719 5
44675 57417 5
19079 46476 5
59166 92370 5
3797 96319 5
51985 80193 5
44674 67097 5
90096 98267 5
56128 77930 5
33195 87364 5
8637 48453 5
11306 34085 5
4373 18825 5
51989 67260 5
82087 88838 5
5266 19209 5
69798 85064 5
25871 59572 5
42119 63743 5
15906 27949 5
5264 97070 5
67965 99135 5
82002 98019 5
30702 55945 5
30703 34521 5
42664 71273 5
25811 49367 5
43339 59740 5
15891 74646 5
44685 50803 5
11333 57520 5
9108 75556 5
16887 31412 5
11330 44904 5
8640 17394 5
1182 3442 5
1160 1663 5
25825 85039 5
19098 61509 5
33224 33298 5
9109 72783 5
19094 83252 5
90153 95849 5
17529 75645 5
28580 30698 5
51957 83354 5
40485 97829 5
25835 73219 5
90142 91086 5
8639 10702 5
9664 17010 5
33143 81176 5
44636 55558 5
25912 93451 5
19037 39098 5
7709 36950 5
59098 85396 5
33136 35319 5
52069 66126 5
11260 22252 5
4795 36744 5
89982 98811 5
25922 92012 5
33129 44284 5
9663 44923 5
66624 98700 5
42655 51879 5
25930 66509 5
33119 66644 5
3820 43568 5
33118 73550 5
310 40980 5
310 95933 5
19026 25065 5
1135 25876 5
7720 22743 5
44621 64553 5
28538 74313 5
65310 80158 5
7701 88271 5
59147 65107 5
33178 98814 5
52012 79017 5
16879 47500 5
69786 94410 5
15913 82722 5
11285 70093 5
59137 89284 5
7691 58201 5
42108 58955 5
42468 48014 5
4791 20529 5
52046 80598 5
15888 56283 5
44647 49883 5
19051 50546 5
7703 12934 5
52055 86895 5
95884 99441 5
44642 47940 5
33149 63237 5
65286 86450 5
28553 93978 5
7704 56376 5
11270 59743 5
82217 96223 5
16873 49649 5
1222 27848 5
44753 56594 5
1227 36238 5
275 53991 5
9600 77428 5
15849 51181 5
1226 5813 5
69922 94474 5
59296 67907 5
17364 80255 5
9602 53261 5
30655 49861 5
69914 78423 5
40408 81449 5
25701 37834 5
3756 5515 5
44730 92674 5
51806 58985 5
59288 85670 5
90495 98905 5
43308 68205 5
19147 84525 5
65209 68826 5
5292 44202 5
51818 91291 5
25708 98857 5
69903 70198 5
4630 19927 5
33335 78826 5
51779 59757 5
25651 66501 5
44782 52738 5
33392 91056 5
11431 86020 5
35 160 5
25655 33894 5
17360 92162 5
5305 16297 5
43303 66414 5
29598 64739 5
17756 97658 5
4775 6584 5
17758 40073 5
55131 57855 5
28662 40832 5
51779 89948 5
19172 50597 5
25671 70684 5
33374 60320 5
25676 33746 5
11420 56984 5
25676 41301 5
44766 94170 5
11417 99337 5
40382 66449 5
15834 69249 5
81694 94487 5
17225 44218 5
9623 18731 5
1204 22984 5
11367 54579 5
25770 56542 5
81892 99604 5
1201 66809 5
8652 11026 5
11360 83790 5
33271 33315 5
43329 89158 5
11359 27621 5
17785 68643 5
15885 18692 5
43335 53254 5
19126 37681 5
40455 43079 5
69841 91293 5
11353 28966 5
1195 25373 5
59226 73268 5
51907 64752 5
25795 29542 5
29570 29875 5
4377 36441 5
30700 76483 5
51918 60506 5
42133 95022 5
69835 77406 5
30675 45046 5
30657 35051 5
7622 64693 5
25718 39298 5
30657 88871 5
19142 59198 5
42154 85839 5
69893 69945 5
51837 90832 5
33326 69028 5
43315 51334 5
59279 67060 5
4384 7124 5
43321 49527 5
7938 85264 5
25731 55654 5
25731 93259 5
7629 81151 5
1209 23338 5
51849 77928 5
4380 85150 5
17227 72812 5
285 76063 5
15868 60799 5
33297 64401 5
19129 35215 5
1207 45623 5
19126 68873 5
4985 88579 5
68719 83400 5
10012 14944 5
8434 87855 5
10353 90475 5
68715 76929 5
16666 75319 5
18065 29358 5
93 13357 5
18308 33024 5
27389 97816 5
8222 95932 5
10349 17313 5
30057 65840 5
10348 28179 5
29366 37339 5
86171 96370 5
53742 98520 5
4985 80077 5
68705 99188 5
27409 83109 5
477 12680 5
18301 82036 5
53763 62350 5
41468 93003 5
57534 79566 5
57978 70429 5
4984 21467 5
31271 61831 5
16467 75883 5
10373 28497 5
31812 46205 5
53698 63779 5
54371 55255 5
17460 71038 5
10003 82295 5
68735 70529 5
10367 11005 5
10366 29632 5
30049 89283 5
10365 89139 5
55800 88748 5
10362 42513 5
31802 50223 5
66066 95561 5
31798 81202 5
16469 64404 5
4126 42445 5
27990 37347 5
41439 88369 5
41440 70585 5
54352 87996 5
86105 91037 5
86105 96639 5
68724 73252 5
31791 68629 5
30054 62694 5
86130 98969 5
94236 96558 5
54321 64670 5
4142 29360 5
16489 54387 5
86338 90240 5
29352 54500 5
18083 21149 5
633 43255 5
10317 18555 5
53805 68844 5
27465 66487 5
27465 77763 5
57935 62625 5
68672 99114 5
66094 84470 5
8241 51686 5
4976 12070 5
86387 86484 5
31711 37868 5
27472 78377 5
18278 20666 5
42540 88100 5
31709 62230 5
4974 88655 5
27482 94670 5
10034 11155 5
87912 89392 5
625 9615 5
10297 35969 5
54329 71297 5
18074 87906 5
31273 68562 5
643 46454 5
57974 92575 5
8233 25519 5
43864 90256 5
93727 94376 5
18296 48171 5
18295 90668 5
17471 89570 5
27964 62693 5
27963 82029 5
4672 79931 5
10002 31531 5
86269 89909 5
16658 44606 5
27434 54773 5
10328 69431 5
16488 27270 5
10327 30066 5
57544 80373 5
53778 80395 5
31734 71651 5
27957 30638 5
87928 89446 5
53789 82135 5
8240 19907 5
18375 45741 5
65960 93268 5
27217 44807 5
16413 51566 5
10446 81241 5
27221 51200 5
27221 92575 5
68326 71017 5
454 68625 5
16420 76836 5
28029 85028 5
31923 36823 5
28029 44433 5
58104 63982 5
43931 88620 5
8164 87602 5
18042 79003 5
697 45516 5
43929 74916 5
18042 87146 5
27248 80086 5
53610 56776 5
10422 83028 5
18370 20500 5
27259 56455 5
27260 65978 5
31893 76129 5
18368 59620 5
31225 67817 5
4260 98927 5
448 79559 5
53515 89188 5
27178 97780 5
18410 62604 5
16398 32483 5
717 966 5
4085 53944 5
27191 91510 5
43035 62938 5
18406 40381 5
10467 18392 5
88223 93419 5
54439 85952 5
31227 95164 5
9972 61002 5
712 76963 5
86 73316 5
27203 52305 5
8161 68630 5
53545 77668 5
28041 54277 5
54436 66272 5
41346 47634 5
10453 75512 5
31210 35805 5
8164 68658 5
31211 88931 5
8201 70432 5
463 67232 5
53681 74159 5
68346 82814 5
85946 86560 5
85946 98665 5
68765 72088 5
57504 79994 5
676 48614 5
41799 77873 5
31835 81429 5
18345 90024 5
4115 30544 5
10380 42174 5
41406 56800 5
66021 91136 5
54379 99569 5
27329 28004 5
28001 91512 5
672 3227 5
85985 87997 5
43893 54547 5
27335 69493 5
8204 70360 5
58049 88506 5
31817 99266 5
10375 20835 5
90 15807 5
31242 97594 5
85882 96072 5
57494 88733 5
53640 79606 5
689 79845 5
43922 47391 5
53645 88970 5
31229 75644 5
28017 57896 5
31876 36449 5
8189 11874 5
27286 84290 5
53652 66650 5
684 40009 5
43910 48227 5
43833 87030 5
9991 96074 5
461 27439 5
43908 87298 5
681 32322 5
57503 71667 5
16680 18389 5
18352 57002 5
28007 63900 5
41395 54460 5
31854 34413 5
53676 83619 5
28006 88693 5
4112 58563 5
18115 25754 5
56590 83375 5
54079 83646 5
4936 78592 5
558 7705 5
57744 62000 5
27712 31602 5
10179 55505 5
555 715 5
54092 76723 5
8872 80664 5
9246 52400 5
31486 49381 5
4197 50661 5
31485 64911 5
10088 14742 5
57726 92797 5
41638 93002 5
27737 63661 5
17503 46718 5
10166 88207 5
8339 25739 5
68505 83261 5
10162 43541 5
54125 73235 5
66965 70508 5
54127 97807 5
57707 95124 5
31371 98440 5
57619 81320 5
17111 36151 5
57763 98166 5
31533 69847 5
31347 48142 5
41607 95937 5
31349 57963 5
8392 41433 5
9261 31738 5
16563 58386 5
8321 78408 5
66203 88911 5
54063 64763 5
57617 82215 5
41713 93871 5
18191 22015 5
31515 72124 5
16569 60655 5
31354 54666 5
4224 60006 5
10084 21455 5
27865 78764 5
10084 55042 5
10190 85131 5
68528 92684 5
68440 87784 5
4192 67456 5
27859 66379 5
68467 97331 5
17114 82348 5
10135 49277 5
18148 95365 5
54170 71653 5
31389 91478 5
8870 54757 5
16598 16707 5
534 45540 5
27831 93357 5
27828 98207 5
9254 25187 5
533 1643 5
87434 88548 5
31426 53039 5
10139 23948 5
17497 95881 5
18146 42841 5
18145 41234 5
4210 97182 5
526 81711 5
531 583 5
54178 59274 5
27796 33038 5
16603 71204 5
27799 40964 5
4513 98363 5
31416 51387 5
18141 73610 5
27769 69693 5
8383 16736 5
104 40882 5
31376 92253 5
16616 52714 5
54142 83418 5
41659 80323 5
31458 97368 5
30101 42646 5
4917 17287 5
87363 88420 5
16588 98599 5
87367 89471 5
9258 94506 5
27671 71779 5
30114 98805 5
10105 81031 5
56587 82922 5
87589 98536 5
16592 55454 5
8376 81835 5
87389 98091 5
87390 97605 5
57688 99647 5
41702 56503 5
87581 99642 5
42514 90110 5
16596 28014 5
30131 37484 5
30133 65296 5
18245 52117 5
16646 18083 5
57872 62966 5
4523 66511 5
86601 96383 5
605 33730 5
27544 54350 5
18091 62127 5
18239 33781 5
31303 88116 5
603 36250 5
10267 94875 5
53932 75976 5
16522 55928 5
55867 85506 5
10266 46532 5
10049 52381 5
53937 65022 5
94127 95375 5
10263 84427 5
57579 61963 5
17482 35004 5
8282 9981 5
8407 68556 5
55865 64557 5
43027 57385 5
10256 33141 5
10288 94342 5
16504 67487 5
66107 92761 5
27489 72898 5
17477 43271 5
18265 59355 5
42540 63774 5
87906 94380 5
43823 96760 5
31682 31938 5
8258 67395 5
10290 89416 5
86478 94295 5
27496 52262 5
43650 66739 5
57906 88517 5
66116 83768 5
4524 74848 5
27504 53498 5
31663 90088 5
31659 94581 5
31294 39440 5
53892 56699 5
43635 92247 5
10277 36935 5
31655 74807 5
86561 88063 5
31652 89797 5
577 31844 5
27890 43188 5
27622 56444 5
41583 64290 5
31337 64578 5
4511 44710 5
41585 60311 5
86840 95949 5
55852 58258 5
8304 15551 5
57602 69628 5
17127 33933 5
505 2876 5
9263 20978 5
68564 76002 5
18218 80880 5
57787 90225 5
10212 24486 5
57607 80044 5
10211 23834 5
16556 95495 5
86986 99073 5
17125 67207 5
42505 62612 5
30085 60009 5
10203 96572 5
57611 87785 5
31345 76350 5
57765 67788 5
31596 98152 5
16641 17749 5
4167 66472 5
27910 79042 5
10252 12002 5
43005 77311 5
66158 85952 5
4169 57784 5
43657 63596 5
31602 67343 5
53969 78470 5
498 70623 5
86746 97570 5
56562 95582 5
448 75603 5
57587 86041 5
31325 98516 5
31327 39320 5
31595 64993 5
500 1126 5
589 24885 5
43764 50466 5
27606 77717 5
67456 85466 5
57823 64562 5
87749 96143 5
27615 85875 5
10236 47258 5
41075 45900 5
16230 51853 5
26735 84915 5
68213 87258 5
9859 21684 5
26740 76486 5
84359 97512 5
3996 6147 5
52996 63391 5
44176 64787 5
26751 57472 5
32356 52505 5
10726 43169 5
854 31642 5
41074 92425 5
8002 19251 5
29439 60957 5
84399 92715 5
26763 88129 5
58472 89266 5
58472 79795 5
58467 88092 5
31056 96044 5
32334 52951 5
16242 80928 5
18608 43887 5
4546 43383 5
26786 86278 5
28194 79497 5
26722 42078 5
52966 66499 5
3985 67541 5
42934 45146 5
41042 69650 5
16221 34685 5
56618 71162 5
10747 90134 5
55993 96731 5
65705 96095 5
3988 62801 5
65706 91335 5
52974 59727 5
29251 66933 5
10745 37211 5
58451 79111 5
41929 89153 5
32385 99121 5
18628 94455 5
18628 31301 5
16224 33719 5
65707 75181 5
5103 64057 5
7998 28225 5
18625 42386 5
44187 77281 5
52984 95613 5
4656 60655 5
57313 75152 5
31082 78279 5
16251 99702 5
26813 34053 5
16252 37364 5
17970 46671 5
16254 99143 5
44150 72731 5
26828 31692 5
10686 75659 5
53083 69683 5
53083 96054 5
41106 72619 5
84563 93241 5
32288 50737 5
26837 70593 5
84491 85717 5
411 30397 5
32285 77811 5
55976 75919 5
8854 18716 5
16744 89220 5
830 921 5
29428 82665 5
69086 78489 5
44141 52251 5
26855 75070 5
67027 78502 5
415 2845 5
10674 82880 5
17173 39377 5
4291 61284 5
31065 35399 5
41087 98807 5
26792 36849 5
4003 11517 5
28192 52456 5
28191 32753 5
10704 85680 5
69115 74287 5
41910 45553 5
28188 84293 5
18599 20260 5
26801 37703 5
29991 47992 5
44157 56603 5
17968 23943 5
406 11711 5
17095 17432 5
8515 39458 5
65736 89644 5
18598 38058 5
44156 68149 5
8022 97021 5
26806 27410 5
41093 97818 5
32313 99371 5
8024 77993 5
58581 68401 5
9838 73153 5
909 13483 5
7951 33004 5
26598 44508 5
52853 59061 5
32507 32730 5
387 93706 5
66489 70981 5
16179 38605 5
65658 75673 5
58584 83761 5
31000 34771 5
906 12834 5
7958 88831 5
26593 79391 5
903 92099 5
18684 48927 5
4550 28693 5
120 56054 5
16185 50243 5
52871 74693 5
18680 76405 5
69249 97208 5
9843 31756 5
5119 34833 5
29452 43207 5
66485 67172 5
55780 97041 5
28283 62001 5
10845 89894 5
3956 87868 5
58614 74537 5
10844 71327 5
17930 18764 5
918 72053 5
8541 88336 5
58609 63466 5
26563 98151 5
32539 56929 5
16163 77365 5
26565 35171 5
3958 28443 5
58569 85601 5
9831 53352 5
4550 87402 5
26567 53557 5
28281 59651 5
5132 11554 5
52833 68742 5
10833 57789 5
17932 47507 5
83986 89337 5
26582 39242 5
29980 54463 5
89039 96826 5
84007 92517 5
32424 96590 5
10778 77655 5
8528 55122 5
32437 71226 5
32434 79499 5
41021 76462 5
84207 95635 5
43490 79631 5
84208 88364 5
5112 94650 5
32427 70471 5
28227 42765 5
29449 59681 5
18652 86394 5
69210 86623 5
28235 51871 5
54677 95951 5
10766 46720 5
17951 22727 5
7985 8138 5
52950 61625 5
28217 88782 5
43498 65790 5
4297 83211 5
52954 94385 5
9853 30083 5
17092 91271 5
8522 95915 5
84260 90010 5
52902 95769 5
57289 72048 5
18675 41646 5
10799 17659 5
391 62790 5
5117 91570 5
32464 66217 5
5116 72779 5
16192 24984 5
10793 15345 5
26648 37024 5
41002 81994 5
84139 92378 5
10791 86658 5
10671 68622 5
17939 74135 5
7971 45730 5
9846 30897 5
10786 43865 5
52913 53177 5
32449 64799 5
88913 96662 5
41009 42638 5
52915 61738 5
7976 56336 5
32441 91142 5
31029 38564 5
65682 75089 5
4663 14999 5
16343 74580 5
32101 57166 5
8478 91129 5
27046 39411 5
764 771 5
763 78390 5
68943 75542 5
31164 62567 5
44039 50406 5
44035 97578 5
9276 42640 5
5045 12027 5
438 7253 5
4057 4964 5
16340 22992 5
10551 46601 5
65886 76228 5
41244 88017 5
55922 60906 5
44026 80069 5
32077 35683 5
757 24685 5
56615 59134 5
41257 56537 5
42955 90950 5
53403 87055 5
44022 64431 5
27080 44357 5
16711 81920 5
57414 63069 5
777 11811 5
32138 44842 5
85072 92933 5
53296 74029 5
9927 21397 5
8099 87912 5
44056 81525 5
57417 67846 5
66399 85789 5
18499 43962 5
57420 81418 5
68961 69085 5
18018 53561 5
18498 89837 5
10567 91415 5
32117 82538 5
18495 30647 5
5049 36283 5
53341 87011 5
66398 80726 5
8109 39125 5
41230 45931 5
767 24108 5
85167 87281 5
54504 86742 5
88360 93601 5
729 54220 5
10514 78792 5
32020 66948 5
10513 86781 5
53436 70543 5
68305 73701 5
8895 66649 5
41832 83489 5
41298 71909 5
18439 58063 5
16380 20198 5
18436 38448 5
31998 84519 5
57455 98338 5
10492 75873 5
18023 77244 5
31992 48092 5
53472 85953 5
4877 62116 5
27158 94183 5
446 46227 5
54452 58445 5
68880 79106 5
85528 98664 5
27162 79621 5
724 1824 5
8152 25897 5
10479 18502 5
58166 66251 5
28075 30613 5
27082 55138 5
16703 18625 5
440 51209 5
53407 83994 5
41265 85940 5
83 62410 5
41841 55412 5
5037 12530 5
42957 75840 5
4065 54004 5
18020 21719 5
10527 21921 5
4065 77512 5
54521 84638 5
56523 86832 5
27102 98724 5
85344 95685 5
32044 83724 5
30024 60130 5
4067 84327 5
743 5949 5
4067 85563 5
54463 93337 5
8131 98944 5
8857 41358 5
10520 94475 5
41287 97527 5
4023 87672 5
10647 27691 5
16287 55669 5
84736 95041 5
84744 89905 5
58375 61619 5
88616 90693 5
17989 31722 5
65792 72278 5
32223 75802 5
88600 98569 5
4282 96901 5
53178 78621 5
32220 60862 5
10638 12058 5
28154 61735 5
84783 95710 5
9180 32793 5
84787 91619 5
31112 36484 5
44104 97336 5
18551 29179 5
16294 40861 5
18550 48661 5
16295 16549 5
28138 34835 5
69050 97793 5
31118 80990 5
88544 99163 5
32259 34196 5
67027 71588 5
58402 78930 5
9886 11785 5
32267 63940 5
16270 60717 5
5079 11718 5
54598 62398 5
69076 89909 5
8043 53375 5
16741 37267 5
84665 87943 5
54595 85269 5
16274 94347 5
94749 97670 5
66425 84006 5
26877 58878 5
53134 59100 5
17984 65328 5
26882 73808 5
17984 80031 5
28156 62156 5
41131 76866 5
55781 99377 5
32240 75983 5
4021 25695 5
812 34636 5
84725 86393 5
44072 67438 5
28119 77900 5
4541 22181 5
32173 40728 5
26969 51382 5
94608 99111 5
789 8702 5
66416 71677 5
53263 89127 5
54548 62841 5
26979 70613 5
79 28686 5
69000 93301 5
32163 89868 5
30016 36641 5
9906 16355 5
8085 41345 5
8086 16270 5
43557 77821 5
4276 13543 5
10599 41178 5
68991 96230 5
43563 67173 5
85022 95956 5
18003 93317 5
53277 77534 5
4042 40837 5
431 11164 5
10593 75120 5
28127 58588 5
4865 13357 5
84844 94553 5
4027 28824 5
26931 83079 5
29424 59261 5
10622 41269 5
32201 89105 5
32201 88709 5
31126 62465 5
65819 79187 5
4030 46428 5
8071 15198 5
55968 76685 5
42040 58249 5
4542 45730 5
84886 88914 5
26951 72121 5
84890 95960 5
54559 58726 5
53237 66884 5
4034 35936 5
53248 78320 5
31132 77752 5
57382 57764 5
9188 34151 5
32175 33631 5
5063 14630 5
201 7371 5
24831 49984 5
131 6537 5
59988 90032 5
39939 89226 5
185 7829 5
55441 77421 5
70513 93211 5
4457 47905 5
50800 85083 5
30308 70566 5
30427 68774 5
9450 90086 5
30428 88922 5
56752 78890 5
1425 52438 5
11817 97286 5
19459 74875 5
4477 46612 5
39858 99928 5
29773 59145 5
1524 58724 5
66838 86447 5
11987 95492 5
19372 21318 5
3601 35896 5
70611 78769 5
51090 55957 5
28842 56076 5
17546 50535 5
16 28 5
25102 40086 5
42743 74257 5
133 938 5
146 36036 5
19522 20725 5
30378 77763 5
8767 60261 5
45216 94918 5
11907 73397 5
11816 96443 5
165 52432 5
9005 92200 5
17651 86379 5
59632 92405 5
11907 78491 5
30261 74554 5
19666 61421 5
34311 92063 5
30375 39571 5
33900 61126 5
51263 62134 5
1527 63123 5
66755 89500 5
34160 54269 5
98372 99178 5
9378 91401 5
1375 16810 5
3640 8700 5
15445 85849 5
59982 62057 5
29114 99181 5
8791 32788 5
7400 19327 5
1376 49173 5
30322 71850 5
11805 41130 5
30439 55207 5
28983 60636 5
80481 87726 5
28858 66527 5
5487 39205 5
1518 86304 5
15637 23450 5
39752 77978 5
79481 87180 5
11921 46546 5
42352 75408 5
60147 97970 5
51105 74561 5
19527 29263 5
70248 81640 5
40003 66070 5
40005 94291 5
15563 96559 5
15700 67161 5
44944 73315 5
15562 51281 5
67219 94400 5
56337 90872 5
1423 93366 5
30311 44218 5
17685 61308 5
40012 78125 5
34162 84267 5
19452 47932 5
203 1352 5
29189 56682 5
17603 35277 5
29050 49448 5
80459 80555 5
25258 96194 5
17626 86881 5
29757 94444 5
43123 61623 5
11695 46800 5
11691 40812 5
5401 25503 5
50673 77160 5
11692 47609 5
39950 63774 5
50564 79385 5
5488 49722 5
4697 83259 5
11694 60531 5
70654 77142 5
50633 92237 5
50970 80949 5
56265 75187 5
45231 70543 5
10 49263 5
55341 61029 5
1431 96375 5
131 564 5
17258 17637 5
9044 58133 5
24633 47436 5
24995 36006 5
39994 96702 5
5458 81023 5
19468 19976 5
55342 79658 5
65006 73704 5
11893 57449 5
44919 54623 5
3681 88743 5
40153 88624 5
5479 25963 5
42263 44591 5
3629 19241 5
67190 99945 5
11684 54794 5
34266 62602 5
7465 42264 5
